사고번호,발생년월,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2021052700100548,2021년 5월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,보행자,여,41-50세,경상
2021052800100175,2021년 5월,금요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,자전거,여,51-60세,상해없음,보행자,여,41-50세,경상
2021052800100444,2021년 5월,금요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,자전거,여,41-50세,경상
2021052900100483,2021년 5월,토요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,직진우회전진행방해,건조,기타,교차로 - 교차로부근,승용,남,31-40세,상해없음,이륜,남,31-40세,경상
2021053000100003,2021년 5월,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,51-60세,경상
2021053000100058,2021년 5월,일요일,서울특별시 광진구 광장동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,51-60세,상해없음,승용,남,65세 이상,중상
2021053000100127,2021년 5월,일요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,여,21-30세,경상,승용,남,65세 이상,상해없음
2.02105E+15,2021년 5월,일요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,31-40세,경상
2021053100100535,2021년 5월,월요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,흐림,기타 - 기타,승용,남,31-40세,상해없음,이륜,남,13-20세,중상
2021060100100078,2021년 6월,화요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,여,31-40세,경상
2021060100100208,2021년 6월,화요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,31-40세,상해없음,승용,남,61-64세,경상
2021060100100566,2021년 6월,화요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,65세 이상,상해없음,보행자,남,21-30세,경상
2021060100100591,2021년 6월,화요일,서울특별시 광진구 구의동,중상사고,0,1,1,0,차대차 - 충돌,안전거리미확보,건조,기타,단일로 - 기타,승용,남,61-64세,상해없음,승용,여,21-30세,경상
2021060200100141,2021년 6월,수요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 교량,자전거,남,41-50세,상해없음,보행자,여,21-30세,중상
2021060200100315,2021년 6월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,화물,남,51-60세,경상
2021060300100082,2021년 6월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,51-60세,상해없음,승용,여,21-30세,경상
2021060400100002,2021년 6월,금요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 충돌,중앙선침범,젖음/습기,흐림,교차로 - 교차로횡단보도내,자전거,남,21-30세,중상,승용,여,41-50세,상해없음
2021060400100282,2021년 6월,금요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,화물,남,61-64세,상해없음,이륜,남,21-30세,경상
2021060500100037,2021년 6월,토요일,서울특별시 광진구 자양동,경상사고,0,0,3,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,41-50세,경상
2021060500100263,2021년 6월,토요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,남,12세 이하,경상
2.02106E+15,2021년 6월,토요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,21-30세,중상
2021060900100385,2021년 6월,수요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,남,12세 이하,경상
2021060900100624,2021년 6월,수요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,기타,교차로 - 교차로안,이륜,남,21-30세,중상,승용,남,51-60세,상해없음
2021061000100001,2021년 6월,목요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,20세 이하,상해없음,승용,남,41-50세,경상
2021061000100124,2021년 6월,목요일,서울특별시 광진구 군자동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,31-40세,부상신고,승용,남,51-60세,상해없음
2021061100100079,2021년 6월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,건설기계,남,51-60세,상해없음,승용,남,41-50세,경상
2021061300100058,2021년 6월,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,21-30세,상해없음,자전거,여,21-30세,경상
2.02106E+15,2021년 6월,월요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,이륜,여,51-60세,중상
2021061500100233,2021년 6월,화요일,서울특별시 광진구 화양동,중상사고,0,1,1,0,차대차 - 충돌,신호위반,젖음/습기,흐림,기타 - 기타,승용,남,21-30세,상해없음,자전거,남,51-60세,경상
2021061600100075,2021년 6월,수요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,보행자,여,21-30세,경상
2021061600100076,2021년 6월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,61-64세,상해없음,보행자,여,12세 이하,경상
2021061600100122,2021년 6월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,41-50세,경상
2021061600100181,2021년 6월,수요일,서울특별시 광진구 화양동,경상사고,0,0,3,0,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,원동기,남,31-40세,경상,승용,남,21-30세,경상
2021061600100525,2021년 6월,수요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,51-60세,상해없음,보행자,여,21-30세,경상
2021061600100597,2021년 6월,수요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,기타 - 기타,승용,남,65세 이상,상해없음,원동기,남,31-40세,경상
2021061600100598,2021년 6월,수요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,21-30세,상해없음,보행자,남,13-20세,경상
2021061700100002,2021년 6월,목요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,자전거,여,61-64세,중상,승용,남,41-50세,상해없음
2021061700100165,2021년 6월,목요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,보행자,남,31-40세,중상
2021061700100477,2021년 6월,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,여,65세 이상,경상
2021061700100501,2021년 6월,목요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,보행자,여,51-60세,경상
2021061800100157,2021년 6월,금요일,서울특별시 광진구 광장동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승합,남,51-60세,상해없음,승용,남,65세 이상,경상
2021061800100311,2021년 6월,금요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,승용,남,41-50세,기타불명,보행자,남,41-50세,경상
2021061900100109,2021년 6월,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,보행자,남,51-60세,경상
2021061900100137,2021년 6월,토요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,원동기,남,41-50세,중상
2021061900100249,2021년 6월,토요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 충돌,중앙선침범,건조,맑음,기타 - 기타,이륜,남,65세 이상,상해없음,이륜,남,31-40세,중상
2021061900100329,2021년 6월,토요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,20세 이하,상해없음,자전거,남,51-60세,경상
2021061900100427,2021년 6월,토요일,서울특별시 광진구 중곡동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,기타 - 기타,개인형이동수단(PM),여,31-40세,상해없음,자전거,남,51-60세,경상
2021061900100523,2021년 6월,토요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,여,21-30세,기타불명,자전거,남,31-40세,중상
2021061900100597,2021년 6월,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,51-60세,경상
2021062000100214,2021년 6월,일요일,서울특별시 광진구 구의동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,21-30세,중상,승용,남,65세 이상,상해없음
2021062000100291,2021년 6월,일요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,상해없음,승용,남,65세 이상,경상
2021062000100394,2021년 6월,일요일,서울특별시 광진구 구의동,경상사고,0,0,3,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,20세 이하,상해없음,승용,남,21-30세,경상
2021062000100395,2021년 6월,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,기타 - 기타,자전거,여,21-30세,상해없음,자전거,남,41-50세,경상
2021062100100001,2021년 6월,월요일,서울특별시 광진구 자양동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,기타불명,기타불명,기타불명,기타불명,승용,남,41-50세,부상신고
2021062200100003,2021년 6월,화요일,서울특별시 광진구 중곡동,경상사고,0,0,4,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41-50세,경상,승용,남,51-60세,경상
2021062200100436,2021년 6월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승합,남,51-60세,경상
2021062300100186,2021년 6월,수요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,남,65세 이상,중상
2021062300100348,2021년 6월,수요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,21-30세,경상
2021062400100385,2021년 6월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,이륜,남,21-30세,상해없음,자전거,여,51-60세,경상
2021062400100556,2021년 6월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,61-64세,상해없음,승용,남,41-50세,경상
2021062400100588,2021년 6월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,61-64세,상해없음,원동기,남,21-30세,경상
2021062500100386,2021년 6월,금요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,65세 이상,경상
2021062600100364,2021년 6월,토요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,21-30세,상해없음
2021062600100573,2021년 6월,토요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,31-40세,경상
2021062700100083,2021년 6월,일요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,기타불명,기타불명,기타불명,자전거,여,51-60세,상해없음
2021062700100143,2021년 6월,일요일,서울특별시 광진구 능동,중상사고,0,1,0,0,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,이륜,남,51-60세,중상,승용,남,65세 이상,상해없음
2021062800100308,2021년 6월,월요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,승용,남,31-40세,경상
2021062800100568,2021년 6월,월요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,65세 이상,상해없음,보행자,남,61-64세,경상
2.02106E+15,2021년 6월,화요일,서울특별시 광진구 능동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,남,21-30세,중상
2021063000100149,2021년 6월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,기타불명,기타불명,기타불명,기타불명,이륜,남,21-30세,경상
2021063000100292,2021년 6월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,화물,남,41-50세,경상
2021063000100368,2021년 6월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,이륜,남,31-40세,상해없음,자전거,남,12세 이하,경상
2021063000100418,2021년 6월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,화물,남,51-60세,상해없음,보행자,남,51-60세,경상
2021063000100419,2021년 6월,수요일,서울특별시 광진구 광장동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,이륜,남,21-30세,경상,승용,여,21-30세,경상
2021063000100466,2021년 6월,수요일,서울특별시 광진구 광장동,경상사고,0,0,3,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승합,남,31-40세,경상
2021070100100074,2021년 7월,목요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,보행자,남,21-30세,중상
2.02107E+15,2021년 7월,목요일,서울특별시 광진구 중곡동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,자전거,여,41-50세,상해없음,이륜,남,21-30세,경상
2021070200100217,2021년 7월,금요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,이륜,남,51-60세,경상
2021070200100326,2021년 7월,금요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,기타 - 기타,이륜,남,41-50세,상해없음,보행자,여,51-60세,경상
2021070200100474,2021년 7월,금요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,이륜,남,31-40세,중상
2021070300100559,2021년 7월,토요일,서울특별시 광진구 화양동,경상사고,0,0,1,1,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,이륜,남,41-50세,상해없음,승용,남,31-40세,경상
2021070400100119,2021년 7월,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,이륜,남,31-40세,경상
2021070400100201,2021년 7월,일요일,서울특별시 광진구 자양동,중상사고,0,1,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,승용,남,21-30세,상해없음
2021070400100453,2021년 7월,일요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,여,61-64세,경상,이륜,남,21-30세,상해없음
2021070500100433,2021년 7월,월요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,보행자,남,21-30세,중상
2021070500100434,2021년 7월,월요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,보행자,남,41-50세,경상
2021070600100085,2021년 7월,화요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,51-60세,경상,자전거,남,51-60세,경상
2021070600100086,2021년 7월,화요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,21-30세,상해없음,보행자,남,21-30세,경상
2021070600100087,2021년 7월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,41-50세,경상
2021070600100171,2021년 7월,화요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,이륜,남,21-30세,경상
2021070600100234,2021년 7월,화요일,서울특별시 광진구 자양동,경상사고,0,0,3,0,차대차 - 충돌,신호위반,건조,맑음,기타 - 기타,승용,남,20세 이하,상해없음,승용,남,31-40세,경상
2021070600100458,2021년 7월,화요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,화물,남,31-40세,경상
2021070600100459,2021년 7월,화요일,서울특별시 광진구 중곡동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,31-40세,경상,승용,남,21-30세,경상
2021070700100144,2021년 7월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,이륜,남,21-30세,경상
2021070700100633,2021년 7월,수요일,서울특별시 광진구 화양동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,41-50세,상해없음,승용,남,31-40세,경상
2021070700100634,2021년 7월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,여,21-30세,상해없음,승용,여,61-64세,경상
2021070800100017,2021년 7월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,젖음/습기,비,교차로 - 교차로부근,승용,남,61-64세,상해없음,이륜,남,21-30세,경상
2021070800100057,2021년 7월,목요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승합,남,51-60세,상해없음,보행자,여,61-64세,경상
2021070800100432,2021년 7월,목요일,서울특별시 광진구 화양동,경상사고,0,0,2,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,승용,남,21-30세,경상
2021071000100081,2021년 7월,토요일,서울특별시 광진구 자양동,사망사고,1,0,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,41-50세,사망,승용,남,31-40세,경상
2021071000100235,2021년 7월,토요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,65세 이상,상해없음,이륜,남,21-30세,경상
2021071000100236,2021년 7월,토요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,기타 - 기타,승합,남,41-50세,상해없음,자전거,여,65세 이상,중상
2021071000100387,2021년 7월,토요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,51-60세,경상,승용,남,41-50세,상해없음
2021071000100567,2021년 7월,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,41-50세,상해없음,,,,
2021071100100405,2021년 7월,일요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,원동기,남,31-40세,중상
2021071200100214,2021년 7월,월요일,서울특별시 광진구 자양동,중상사고,0,1,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,51-60세,경상,승용,남,21-30세,중상
2021071300100054,2021년 7월,화요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,기타 - 기타,승합,남,51-60세,상해없음,승용,남,65세 이상,경상
2021071300100289,2021년 7월,화요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,화물,남,65세 이상,상해없음,승용,여,31-40세,경상
2021071300100329,2021년 7월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,이륜,남,61-64세,상해없음,보행자,남,21-30세,경상
2021071400100241,2021년 7월,수요일,서울특별시 광진구 능동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,여,31-40세,중상
2.02107E+15,2021년 7월,수요일,서울특별시 광진구 광장동,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,기타 - 기타,승용,여,31-40세,상해없음,개인형이동수단(PM),남,41-50세,중상
2021071600100404,2021년 7월,금요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,상해없음,개인형이동수단(PM),여,21-30세,중상
2021071700100102,2021년 7월,토요일,서울특별시 광진구 능동,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승합,남,51-60세,상해없음,이륜,남,41-50세,중상
2021071700100131,2021년 7월,토요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,여,41-50세,경상
2021071700100214,2021년 7월,토요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,이륜,남,21-30세,경상
2021071700100291,2021년 7월,토요일,서울특별시 광진구 능동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,여,61-64세,중상,승용,여,41-50세,상해없음
2021071700100332,2021년 7월,토요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승용,남,65세 이상,경상
2.02107E+15,2021년 7월,토요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,51-60세,경상,화물,남,51-60세,기타불명
2021071700100534,2021년 7월,토요일,서울특별시 광진구 화양동,경상사고,0,0,2,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,승합,남,51-60세,상해없음,승용,여,21-30세,경상
2021071800100307,2021년 7월,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,41-50세,경상,자전거,남,21-30세,상해없음
2021071800100421,2021년 7월,일요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,보행자,남,21-30세,경상
2021071900100441,2021년 7월,월요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,보행자,여,21-30세,경상
2021071900100481,2021년 7월,월요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,21-30세,상해없음,이륜,남,31-40세,경상
2021072000100455,2021년 7월,화요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,승용,남,31-40세,경상
2021072000100477,2021년 7월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,61-64세,상해없음,이륜,남,41-50세,경상
2021072000100513,2021년 7월,화요일,서울특별시 광진구 구의동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,21-30세,상해없음,승용,남,21-30세,경상
