사고번호,발생년월,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도,발생년도,발생월
2023071700100000.8,2023년 7월,월요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,20세 이하,상해없음,보행자,남,21-30세,경상,2023,7
2023071700100200.8,2023년 7월,월요일,서울특별시 광진구 광장동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,보행자,여,65세 이상,중상,2023,7
2023071700100566.0,2023년 7월,월요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,21-30세,경상,화물,남,31-40세,상해없음,2023,7
2023070000000000.0,2023년 7월,화요일,서울특별시 광진구 자양동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51-60세,경상,승용,남,61-64세,중상,2023,7
2023070000000000.0,2023년 7월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,20세 이하,상해없음,자전거,여,21-30세,경상,2023,7
2023071900100084.0,2023년 7월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,원동기,남,41-50세,상해없음,화물,남,41-50세,경상,2023,7
2023071900100519.2,2023년 7월,수요일,서울특별시 광진구 군자동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,흐림,기타 - 기타,승용,남,61-64세,상해없음,보행자,남,65세 이상,중상,2023,7
2023072000100047.2,2023년 7월,목요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,기타,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,여,41-50세,경상,2023,7
2023072000100495.2,2023년 7월,목요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,31-40세,상해없음,승용,남,21-30세,중상,2023,7
2023072100100119.2,2023년 7월,금요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,41-50세,상해없음,보행자,여,65세 이상,중상,2023,7
2023072100100432.0,2023년 7월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,승용,남,31-40세,경상,2023,7
2023070000000000.0,2023년 7월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41-50세,상해없음,승용,남,51-60세,경상,2023,7
2023072200100062.0,2023년 7월,토요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,61-64세,상해없음,자전거,남,51-60세,경상,2023,7
2023072200100403.2,2023년 7월,토요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,61-64세,상해없음,승용,남,51-60세,경상,2023,7
2023072300100252.8,2023년 7월,일요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,21-30세,상해없음,보행자,남,21-30세,경상,2023,7
2023072300100267.2,2023년 7월,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,승용,남,31-40세,경상,2023,7
2023072400100252.0,2023년 7월,월요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,자전거,남,21-30세,상해없음,보행자,여,13-20세,경상,2023,7
2023072500100072.8,2023년 7월,화요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,기타 - 기타,승용,남,65세 이상,상해없음,승용,남,21-30세,경상,2023,7
2023072600100480.8,2023년 7월,수요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,차로위반,기타,맑음,단일로 - 기타,승용,남,31-40세,상해없음,이륜,남,21-30세,경상,2023,7
2023072700100187.2,2023년 7월,목요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,승용,여,51-60세,경상,2023,7
2023072700100331.2,2023년 7월,목요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,보행자,남,12세 이하,경상,2023,7
2023072800100516.8,2023년 7월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 교량,승용,여,41-50세,상해없음,승용,여,21-30세,경상,2023,7
2023072900100002.0,2023년 7월,토요일,서울특별시 광진구 광장동,경상사고,0,0,2,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,승용,남,65세 이상,경상,2023,7
2023072900100498.0,2023년 7월,토요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,65세 이상,상해없음,자전거,남,13-20세,경상,2023,7
2023073000100252.8,2023년 7월,일요일,서울특별시 광진구 군자동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,61-64세,상해없음,승용,여,31-40세,경상,2023,7
2023073100100040.8,2023년 7월,월요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,보행자,남,31-40세,경상,2023,7
2023080200100043.2,2023년 8월,수요일,서울특별시 광진구 능동,부상신고사고,0,0,0,1,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,자전거,남,21-30세,상해없음,보행자,남,41-50세,부상신고,2023,8
2023080200100312.0,2023년 8월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,상해없음,이륜,남,21-30세,경상,2023,8
2023080200100354.0,2023년 8월,수요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,21-30세,상해없음,개인형이동수단(PM),여,21-30세,중상,2023,8
2023080400100056.0,2023년 8월,금요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,상해없음,이륜,여,51-60세,중상,2023,8
2023080400100076.0,2023년 8월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,기타 - 기타,자전거,남,61-64세,상해없음,자전거,여,61-64세,경상,2023,8
2023080500100108.8,2023년 8월,토요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,65세 이상,경상,2023,8
2023080500100184.0,2023년 8월,토요일,서울특별시 광진구 중곡동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,41-50세,부상신고,2023,8
2023080600100240.8,2023년 8월,일요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,원동기,남,51-60세,경상,2023,8
2023080600100268.8,2023년 8월,일요일,서울특별시 광진구 자양동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,61-64세,상해없음,승용,남,51-60세,중상,2023,8
2023080000000000.0,2023년 8월,일요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,41-50세,경상,2023,8
2023080700100196.8,2023년 8월,월요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,41-50세,상해없음,승용,남,31-40세,경상,2023,8
2023080700100424.8,2023년 8월,월요일,서울특별시 광진구 광장동,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,65세 이상,상해없음,승용,남,31-40세,부상신고,2023,8
2023080700100568.8,2023년 8월,월요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,남,31-40세,경상,2023,8
2023080800100074.0,2023년 8월,화요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,61-64세,상해없음,이륜,남,31-40세,중상,2023,8
2023080800100416.0,2023년 8월,화요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,20세 이하,중상,화물,남,21-30세,상해없음,2023,8
2023081000100432.0,2023년 8월,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,이륜,남,31-40세,경상,2023,8
2023081100100456.8,2023년 8월,금요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,남,41-50세,경상,2023,8
2023081300100047.2,2023년 8월,일요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,51-60세,경상,2023,8
2023081300100115.2,2023년 8월,일요일,서울특별시 광진구 화양동,경상사고,0,0,4,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,41-50세,경상,승용,남,41-50세,경상,2023,8
2023081400100132.0,2023년 8월,월요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,개인형이동수단(PM),여,20세 이하,상해없음,원동기,남,65세 이상,경상,2023,8
2023081400100132.8,2023년 8월,월요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,남,31-40세,경상,2023,8
2023081400100384.8,2023년 8월,월요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,41-50세,상해없음,이륜,남,41-50세,경상,2023,8
2023081400100467.2,2023년 8월,월요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,기타불명,승용,남,31-40세,경상,2023,8
2023081500100098.0,2023년 8월,화요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,기타,맑음,단일로 - 기타,승용,여,65세 이상,상해없음,보행자,남,41-50세,경상,2023,8
2023081600100044.0,2023년 8월,수요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,65세 이상,상해없음,보행자,여,65세 이상,중상,2023,8
2023081600100264.8,2023년 8월,수요일,서울특별시 광진구 중곡동,중상사고,0,1,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,원동기,여,31-40세,경상,보행자,여,51-60세,중상,2023,8
2023081600100266.0,2023년 8월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,31-40세,상해없음,승용,남,31-40세,경상,2023,8
2023081600100296.0,2023년 8월,수요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,자전거,남,20세 이하,중상,승용,남,65세 이상,상해없음,2023,8
2023081600100502.0,2023년 8월,수요일,서울특별시 광진구 구의동,경상사고,0,0,2,0,차대차 - 기타,차로위반,기타,맑음,교차로 - 교차로부근,승용,남,21-30세,상해없음,승용,남,21-30세,경상,2023,8
2023081700100108.0,2023년 8월,목요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,31-40세,경상,2023,8
2023081700100448.8,2023년 8월,목요일,서울특별시 광진구 광장동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,자전거,남,31-40세,부상신고,기타불명,기타불명,기타불명,기타불명,2023,8
2023081800100074.0,2023년 8월,금요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,단일로 - 지하차도(도로)내,승용,여,65세 이상,상해없음,보행자,남,41-50세,경상,2023,8
2023081800100412.8,2023년 8월,금요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,65세 이상,상해없음,보행자,여,21-30세,경상,2023,8
2023081800100559.2,2023년 8월,금요일,서울특별시 광진구 중곡동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,기타,맑음,단일로 - 기타,개인형이동수단(PM),남,31-40세,상해없음,보행자,남,21-30세,부상신고,2023,8
2023081800100632.0,2023년 8월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,기타,맑음,단일로 - 기타,승용,여,31-40세,상해없음,보행자,남,51-60세,경상,2023,8
2023081800100652.8,2023년 8월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,남,31-40세,상해없음,이륜,남,21-30세,경상,2023,8
2023081900100023.2,2023년 8월,토요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,13-20세,경상,2023,8
2023081900100048.8,2023년 8월,토요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,41-50세,경상,2023,8
2023081900100358.0,2023년 8월,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,승용,남,51-60세,경상,2023,8
2023080000000000.0,2023년 8월,토요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,여,51-60세,상해없음,이륜,남,21-30세,경상,2023,8
2023081900100498.0,2023년 8월,토요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,기타,맑음,교차로 - 교차로부근,승용,남,31-40세,상해없음,보행자,남,61-64세,경상,2023,8
2023082000100032.8,2023년 8월,일요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,,,,,2023,8
2023082000100128.8,2023년 8월,일요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,여,31-40세,경상,2023,8
2023082000100362.0,2023년 8월,일요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,승용,여,41-50세,경상,2023,8
2023082100100476.0,2023년 8월,월요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,여,65세 이상,경상,2023,8
2023082300100036.0,2023년 8월,수요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대차 - 기타,신호위반,젖음/습기,비,기타 - 기타,승용,남,65세 이상,상해없음,자전거,남,65세 이상,경상,2023,8
2023082400100095.2,2023년 8월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,차로위반,기타,맑음,단일로 - 기타,승용,여,51-60세,상해없음,승용,남,41-50세,경상,2023,8
2023082500100376.0,2023년 8월,금요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,21-30세,상해없음,개인형이동수단(PM),남,21-30세,경상,2023,8
2023082500100440.8,2023년 8월,금요일,서울특별시 광진구 광장동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,승용,남,41-50세,중상,2023,8
2023080000000000.0,2023년 8월,금요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,,,,,2023,8
2023082500100675.2,2023년 8월,금요일,서울특별시 광진구 중곡동,경상사고,0,0,1,1,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,41-50세,부상신고,이륜,남,31-40세,경상,2023,8
2023082500100736.0,2023년 8월,금요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,21-30세,상해없음,승용,남,61-64세,상해없음,2023,8
2023082600100324.0,2023년 8월,토요일,서울특별시 광진구 군자동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,보행자,남,61-64세,중상,2023,8
2023082600100352.8,2023년 8월,토요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차량단독 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,65세 이상,상해없음,,,,,2023,8
2023082700100162.0,2023년 8월,일요일,서울특별시 광진구 군자동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,51-60세,경상,이륜,남,21-30세,경상,2023,8
2023082700100368.0,2023년 8월,일요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,승용,남,31-40세,경상,2023,8
2023080000000000.0,2023년 8월,월요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,21-30세,상해없음,승용,남,41-50세,경상,2023,8
2023080000000000.0,2023년 8월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,21-30세,상해없음,보행자,남,21-30세,경상,2023,8
2023082900100072.0,2023년 8월,화요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,화물,남,65세 이상,상해없음,승용,여,21-30세,경상,2023,8
2023083000100014.0,2023년 8월,수요일,서울특별시 광진구 중곡동,부상신고사고,0,0,0,2,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,41-50세,부상신고,이륜,남,21-30세,부상신고,2023,8
2023083000100028.0,2023년 8월,수요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,41-50세,경상,,,,,2023,8
2023083000100035.2,2023년 8월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,흐림,교차로 - 교차로횡단보도내,승용,남,31-40세,상해없음,자전거,남,21-30세,경상,2023,8
2023083000100092.0,2023년 8월,수요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,31-40세,경상,2023,8
2023083000100354.0,2023년 8월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,이륜,남,51-60세,경상,2023,8
2023083100100000.8,2023년 8월,목요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,21-30세,상해없음,승용,남,31-40세,경상,2023,8
2023083100100274.0,2023년 8월,목요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,자전거,여,51-60세,상해없음,이륜,남,21-30세,경상,2023,8
2023090100100002.0,2023년 9월,금요일,서울특별시 광진구 군자동,중상사고,0,1,0,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,남,21-30세,중상,2023,9
2023090100100298.0,2023년 9월,금요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,21-30세,상해없음,보행자,남,61-64세,경상,2023,9
2023090200100176.0,2023년 9월,토요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,원동기,남,31-40세,상해없음,자전거,남,21-30세,경상,2023,9
2023090300100259.2,2023년 9월,일요일,서울특별시 광진구 화양동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,기타불명,승용,여,65세 이상,중상,2023,9
2023090400100082.0,2023년 9월,월요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,승용,남,41-50세,경상,2023,9
2023090500100156.0,2023년 9월,화요일,서울특별시 광진구 구의동,중상사고,0,1,1,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,화물,남,51-60세,중상,2023,9
2023090500100439.2,2023년 9월,화요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,젖음/습기,맑음,단일로 - 고가도로위,승용,남,21-30세,상해없음,승용,남,41-50세,경상,2023,9
2023090600100176.8,2023년 9월,수요일,서울특별시 광진구 화양동,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,21-30세,경상,승용,남,21-30세,경상,2023,9
2023090700100002.0,2023년 9월,목요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,원동기,남,31-40세,경상,2023,9
2023090700100606.0,2023년 9월,목요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,기타,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,31-40세,경상,2023,9
2023090800100279.2,2023년 9월,금요일,서울특별시 광진구 군자동,중상사고,0,1,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,경상,승용,남,65세 이상,경상,2023,9
2023090800100638.0,2023년 9월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,65세 이상,경상,2023,9
2023090800100674.0,2023년 9월,금요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,여,31-40세,경상,2023,9
2023090800100675.2,2023년 9월,금요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,여,41-50세,경상,2023,9
2023090900100003.2,2023년 9월,토요일,서울특별시 광진구 능동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,21-30세,부상신고,2023,9
2023090900100204.0,2023년 9월,토요일,서울특별시 광진구 군자동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,51-60세,상해없음,보행자,남,12세 이하,중상,2023,9
2023090900100244.0,2023년 9월,토요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,여,41-50세,경상,2023,9
2023090000000000.0,2023년 9월,토요일,서울특별시 광진구 광장동,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 교량,화물,남,51-60세,상해없음,자전거,남,31-40세,경상,2023,9
2023091000100362.0,2023년 9월,일요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,51-60세,상해없음,이륜,남,41-50세,경상,2023,9
2023091000100414.0,2023년 9월,일요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,21-30세,상해없음,이륜,남,21-30세,경상,2023,9
2023091000100415.2,2023년 9월,일요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,여,31-40세,경상,2023,9
2023091000100459.2,2023년 9월,일요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,기타 - 기타,승용,남,21-30세,상해없음,보행자,여,31-40세,중상,2023,9
2023091100100031.2,2023년 9월,월요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,자전거,여,41-50세,중상,2023,9
2023091100100098.0,2023년 9월,월요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,보행자,여,31-40세,경상,2023,9
2023091100100099.2,2023년 9월,월요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,보행자,남,12세 이하,경상,2023,9
2023091100100198.0,2023년 9월,월요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,기타,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,65세 이상,경상,2023,9
