도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부
용마산로5길,주거지 도로,37.5574786,127.0855843,37.5574494,127.0852765,37.557464,127.0854304,,,,380764210,,,,
,서비스 도로,37.5574786,127.0855843,37.5578273,127.0855285,37.557652950000005,127.0855564,,,,947311956,,,,
용마산로5길,주거지 도로,37.5574786,127.0855843,37.5571294,127.0856461,37.557304,127.0856152,,,,975989018,,,,
천호대로117길,주거지 도로,37.5584786,127.0852982,37.5584163,127.085262,37.55844745,127.0852801,,,,380764215,,,,
천호대로117길,주거지 도로,37.5584786,127.0852982,37.5588867,127.0855356,37.55868265,127.0854169,,,,380764215,,,,
,서비스 도로,37.5584786,127.0852982,37.5578273,127.0855285,37.55815295,127.08541335,,,,947311956,,,,
천호대로113길,주거지 도로,37.5575466,127.0832203,37.5576922,127.0833051,37.5576194,127.0832627,,,,380764220,,,,
천호대로113길,주거지 도로,37.5575466,127.0832203,37.5572371,127.08304,37.55739185,127.08313014999999,,,,380764220,,,,
,서비스 도로,37.5575466,127.0832203,37.557736,127.0839127,37.5576413,127.08356649999999,,,,947315129,,,,
,서비스 도로,37.557736,127.0839127,37.5575466,127.0832203,37.5576413,127.08356649999999,,,,947315129,,,,
,서비스 도로,37.5578273,127.0855285,37.5574786,127.0855843,37.557652950000005,127.0855564,,,,947311956,,,,
,서비스 도로,37.5578273,127.0855285,37.5578612,127.0858404,37.55784425,127.08568445,,,,951345243,,,,
,서비스 도로,37.5578273,127.0855285,37.5584786,127.0852982,37.55815295,127.08541335,,,,947311956,,,,
천호대로119길,주거지 도로,37.5578612,127.0858404,37.5575081,127.0858954,37.55768465,127.0858679,,,,920021841,,,,
천호대로119길,주거지 도로,37.5578612,127.0858404,37.5590835,127.08565,37.55847235,127.08574519999999,,,,920021841,,,,
,서비스 도로,37.5578612,127.0858404,37.5578273,127.0855285,37.55784425,127.08568445,,,,951345243,,,,
용마산로5길,주거지 도로,37.5575391,127.0862214,37.5575713,127.0865609,37.557555199999996,127.08639115,,,,380764210,,,,
용마산로5길,주거지 도로,37.5575391,127.0862214,37.5575081,127.0858954,37.557523599999996,127.0860584,,,,380764210,,,,
,서비스 도로,37.5575391,127.0862214,37.5585948,127.0860554,37.55806695,127.08613840000001,,,,951345247,,,,
천호대로121길,주거지 도로,37.5575391,127.0862214,37.5571951,127.0862825,37.5573671,127.08625194999999,,,,977481449,,,,
,,37.5281854,127.0744557,37.5282255,127.0744731,37.52820545,127.07446440000001,,,,372587539,,,,
,,37.5281854,127.0744557,37.528202,127.0743886,37.5281937,127.07442215,,,,952935046,,,,
,,37.5281854,127.0744557,37.5276559,127.0742254,37.52792065,127.07434055,,,,372587539,,,,
,,37.5282623,127.0736848,37.5282227,127.0737097,37.528242500000005,127.07369725,,,,952935040,,,,
,,37.5282623,127.0736848,37.5282836,127.0737388,37.52827295,127.0737118,,,,952935040,,,,
,,37.5282623,127.0736848,37.5282983,127.0735645,37.528280300000006,127.07362465,,,,952935048,,,,
,,37.5282227,127.0737097,37.5282439,127.0737636,37.5282333,127.07373665,,,,952935040,,,,
,,37.5282227,127.0737097,37.5282623,127.0736848,37.528242500000005,127.07369725,,,,952935040,,,,
,,37.5282227,127.0737097,37.5279925,127.0736214,37.5281076,127.07366554999999,,,,952935049,,,,
,,37.5282439,127.0737636,37.5282836,127.0737388,37.52826375,127.0737512,,,,952935040,,,,
,,37.5282439,127.0737636,37.5282227,127.0737097,37.5282333,127.07373665,,,,952935040,,,,
,,37.5282439,127.0737636,37.5282156,127.0738447,37.52822975,127.07380415,,,,952935063,,,,
,,37.5282836,127.0737388,37.5282623,127.0736848,37.52827295,127.0737118,,,,952935040,,,,
,,37.5282836,127.0737388,37.5282439,127.0737636,37.52826375,127.0737512,,,,952935040,,,,
,,37.5282836,127.0737388,37.528356,127.0737638,37.528319800000006,127.0737513,,,,952935047,,,,
,,37.5282156,127.0738447,37.5281759,127.0738695,37.52819575,127.0738571,,,,952935041,,,,
,,37.5282156,127.0738447,37.5282368,127.0738987,37.528226200000006,127.0738717,,,,952935041,,,,
,,37.5282156,127.0738447,37.5282439,127.0737636,37.52822975,127.07380415,,,,952935063,,,,
,,37.5281759,127.0738695,37.5281972,127.0739235,37.52818655,127.0738965,,,,952935041,,,,
,,37.5281759,127.0738695,37.5282156,127.0738447,37.52819575,127.0738571,,,,952935041,,,,
,,37.5281759,127.0738695,37.5280901,127.0738319,37.528133,127.07385070000001,,,,952935052,,,,
,,37.5281972,127.0739235,37.5282368,127.0738987,37.528217,127.0739111,,,,952935041,,,,
,,37.5281972,127.0739235,37.5281759,127.0738695,37.52818655,127.0738965,,,,952935041,,,,
,,37.5281972,127.0739235,37.5281288,127.0741759,37.528163,127.0740497,,,,952935062,,,,
,,37.5282368,127.0738987,37.5282156,127.0738447,37.528226200000006,127.0738717,,,,952935041,,,,
,,37.5282368,127.0738987,37.5281972,127.0739235,37.528217,127.0739111,,,,952935041,,,,
,,37.5282368,127.0738987,37.5283167,127.0739231,37.52827675,127.0739109,,,,952935064,,,,
,,37.5279712,127.0735674,37.5279316,127.0735922,37.527951400000006,127.0735798,,,,952935042,,,,
,,37.5279712,127.0735674,37.5279925,127.0736214,37.52798185,127.07359439999999,,,,952935042,,,,
,,37.5279712,127.0735674,37.528006,127.0734437,37.5279886,127.07350555,,,,952935057,,,,
,,37.5279316,127.0735922,37.5279528,127.0736462,37.5279422,127.0736192,,,,952935042,,,,
,,37.5279316,127.0735922,37.5279712,127.0735674,37.527951400000006,127.0735798,,,,952935042,,,,
,,37.5279316,127.0735922,37.5278699,127.0735688,37.52790075,127.07358049999999,,,,952935054,,,,
,,37.5279528,127.0736462,37.5279925,127.0736214,37.52797265,127.0736338,,,,952935042,,,,
,,37.5279528,127.0736462,37.5279316,127.0735922,37.5279422,127.0736192,,,,952935042,,,,
,,37.5279528,127.0736462,37.5279309,127.073723,37.527941850000005,127.0736846,,,,952935058,,,,
,,37.5279925,127.0736214,37.5279712,127.0735674,37.52798185,127.07359439999999,,,,952935042,,,,
,,37.5279925,127.0736214,37.5279528,127.0736462,37.52797265,127.0736338,,,,952935042,,,,
,,37.5279925,127.0736214,37.5282227,127.0737097,37.5281076,127.07366554999999,,,,952935049,,,,
,,37.5279309,127.073723,37.5278913,127.0737478,37.5279111,127.0737354,,,,952935043,,,,
,,37.5279309,127.073723,37.5279522,127.073777,37.52794155,127.07375,,,,952935043,,,,
,,37.5279309,127.073723,37.5279528,127.0736462,37.527941850000005,127.0736846,,,,952935058,,,,
,,37.5278913,127.0737478,37.5279125,127.0738018,37.5279019,127.0737748,,,,952935043,,,,
,,37.5278913,127.0737478,37.5279309,127.073723,37.5279111,127.0737354,,,,952935043,,,,
,,37.5278913,127.0737478,37.5278271,127.0737213,37.5278592,127.07373455000001,,,,952935055,,,,
,,37.5279125,127.0738018,37.5279522,127.073777,37.52793235,127.07378940000001,,,,952935043,,,,
,,37.5279125,127.0738018,37.5278913,127.0737478,37.5279019,127.0737748,,,,952935043,,,,
,,37.5279125,127.0738018,37.5278356,127.0740573,37.52787405,127.07392955,,,,952935059,,,,
,,37.5279522,127.073777,37.5279309,127.073723,37.52794155,127.07375,,,,952935043,,,,
,,37.5279522,127.073777,37.5279125,127.0738018,37.52793235,127.07378940000001,,,,952935043,,,,
,,37.5279522,127.073777,37.5280266,127.0738056,37.527989399999996,127.07379130000001,,,,952935053,,,,
,,37.5278356,127.0740573,37.527796,127.0740821,37.5278158,127.0740697,,,,952935044,,,,
,,37.5278356,127.0740573,37.5278569,127.0741113,37.52784625,127.07408430000001,,,,952935044,,,,
,,37.5278356,127.0740573,37.5279125,127.0738018,37.52787405,127.07392955,,,,952935059,,,,
,,37.527796,127.0740821,37.5278172,127.0741361,37.527806600000005,127.0741091,,,,952935044,,,,
,,37.527796,127.0740821,37.5278356,127.0740573,37.5278158,127.0740697,,,,952935044,,,,
,,37.527796,127.0740821,37.5277264,127.0740587,37.5277612,127.0740704,,,,952935070,,,,
,,37.5278172,127.0741361,37.5278569,127.0741113,37.52783705,127.0741237,,,,952935044,,,,
,,37.5278172,127.0741361,37.527796,127.0740821,37.527806600000005,127.0741091,,,,952935044,,,,
,,37.5278172,127.0741361,37.5277928,127.0742213,37.527805,127.0741787,,,,952935060,,,,
,,37.5278569,127.0741113,37.5278356,127.0740573,37.52784625,127.07408430000001,,,,952935044,,,,
,,37.5278569,127.0741113,37.5278172,127.0741361,37.52783705,127.0741237,,,,952935044,,,,
,,37.5278569,127.0741113,37.5279348,127.0741462,37.52789585,127.07412875,,,,952935069,,,,
,,37.5281288,127.0741759,37.5280892,127.0742007,37.528109,127.0741883,,,,952935045,,,,
,,37.5281288,127.0741759,37.5281501,127.0742299,37.52813945,127.0742029,,,,952935045,,,,
,,37.5281288,127.0741759,37.5281972,127.0739235,37.528163,127.0740497,,,,952935062,,,,
,,37.5280892,127.0742007,37.5281104,127.0742547,37.5280998,127.0742277,,,,952935045,,,,
,,37.5280892,127.0742007,37.5281288,127.0741759,37.528109,127.0741883,,,,952935045,,,,
,,37.5280892,127.0742007,37.5279987,127.0741711,37.52804395,127.0741859,,,,952935066,,,,
,,37.5281104,127.0742547,37.5281501,127.0742299,37.528130250000004,127.07424230000001,,,,952935045,,,,
,,37.5281104,127.0742547,37.5280892,127.0742007,37.5280998,127.0742277,,,,952935045,,,,
,,37.5281104,127.0742547,37.5280827,127.0743399,37.52809655,127.0742973,,,,952935061,,,,
,,37.5281501,127.0742299,37.5281288,127.0741759,37.52813945,127.0742029,,,,952935045,,,,
,,37.5281501,127.0742299,37.5281104,127.0742547,37.528130250000004,127.07424230000001,,,,952935045,,,,
,,37.5281501,127.0742299,37.528233,127.0742625,37.52819155,127.0742462,,,,952935065,,,,
,,37.5278352,127.0733731,37.5278502,127.0733005,37.5278427,127.07333679999999,,,,372587536,,,,
,,37.5278352,127.0733731,37.5279076,127.0734031,37.527871399999995,127.07338809999999,,,,952935046,,,,
,,37.5278352,127.0733731,37.5276559,127.0742254,37.52774555,127.07379925000001,,,,372587536,,,,
,,37.528356,127.0737638,37.5283167,127.0739231,37.528336350000004,127.07384345,,,,952935046,,,,
,,37.528356,127.0737638,37.5282836,127.0737388,37.528319800000006,127.0737513,,,,952935047,,,,
,,37.528356,127.0737638,37.5282983,127.0735645,37.52832715,127.07366415,,,,952935046,,,,
,,37.5282983,127.0735645,37.5282623,127.0736848,37.528280300000006,127.07362465,,,,952935048,,,,
,,37.5282983,127.0735645,37.528356,127.0737638,37.52832715,127.07366415,,,,952935046,,,,
,,37.5282983,127.0735645,37.528006,127.0734437,37.52815215,127.07350410000001,,,,952935046,,,,
,,37.5280901,127.0738319,37.5280266,127.0738056,37.528058349999995,127.07381875,,,,952935050,,,,
,,37.5280901,127.0738319,37.5280266,127.0738056,37.528058349999995,127.07381875,,,,952935050,,,,
,,37.5280901,127.0738319,37.5281759,127.0738695,37.528133,127.07385070000001,,,,952935052,,,,
,,37.5280266,127.0738056,37.5280901,127.0738319,37.528058349999995,127.07381875,,,,952935050,,,,
,,37.5280266,127.0738056,37.5280901,127.0738319,37.528058349999995,127.07381875,,,,952935050,,,,
,,37.5280266,127.0738056,37.5279522,127.073777,37.527989399999996,127.07379130000001,,,,952935053,,,,
,,37.5278699,127.0735688,37.5279316,127.0735922,37.52790075,127.07358049999999,,,,952935054,,,,
,,37.5278271,127.0737213,37.5278913,127.0737478,37.5278592,127.07373455000001,,,,952935055,,,,
,,37.5279076,127.0734031,37.528006,127.0734437,37.5279568,127.0734234,,,,952935046,,,,
,,37.5279076,127.0734031,37.5278352,127.0733731,37.527871399999995,127.07338809999999,,,,952935046,,,,
,,37.5279076,127.0734031,37.5277264,127.0740587,37.527817,127.07373089999999,,,,952935056,,,,
,,37.528202,127.0743886,37.5281854,127.0744557,37.5281937,127.07442215,,,,952935046,,,,
,,37.528202,127.0743886,37.528233,127.0742625,37.5282175,127.07432555,,,,952935046,,,,
,,37.528202,127.0743886,37.5280827,127.0743399,37.528142349999996,127.07436425,,,,952935056,,,,
,,37.528006,127.0734437,37.5279076,127.0734031,37.5279568,127.0734234,,,,952935046,,,,
,,37.528006,127.0734437,37.5279712,127.0735674,37.5279886,127.07350555,,,,952935057,,,,
,,37.528006,127.0734437,37.5282983,127.0735645,37.52815215,127.07350410000001,,,,952935046,,,,
,,37.5277928,127.0742213,37.5278172,127.0741361,37.527805,127.0741787,,,,952935060,,,,
,,37.5277928,127.0742213,37.5280827,127.0743399,37.52793775,127.07428060000001,,,,952935056,,,,
,,37.5277928,127.0742213,37.5277264,127.0740587,37.527759599999996,127.07414,,,,952935056,,,,
,,37.5280827,127.0743399,37.528202,127.0743886,37.528142349999996,127.07436425,,,,952935056,,,,
,,37.5280827,127.0743399,37.5281104,127.0742547,37.52809655,127.0742973,,,,952935061,,,,
,,37.5280827,127.0743399,37.5277928,127.0742213,37.52793775,127.07428060000001,,,,952935056,,,,
,,37.5283167,127.0739231,37.528356,127.0737638,37.528336350000004,127.07384345,,,,952935046,,,,
,,37.5283167,127.0739231,37.5282368,127.0738987,37.52827675,127.0739109,,,,952935064,,,,
,,37.5283167,127.0739231,37.528233,127.0742625,37.52827485,127.0740928,,,,952935046,,,,
,,37.528233,127.0742625,37.528202,127.0743886,37.5282175,127.07432555,,,,952935046,,,,
,,37.528233,127.0742625,37.5281501,127.0742299,37.52819155,127.0742462,,,,952935065,,,,
,,37.528233,127.0742625,37.5283167,127.0739231,37.52827485,127.0740928,,,,952935046,,,,
,,37.5279987,127.0741711,37.5279348,127.0741462,37.52796675,127.07415865,,,,952935051,,,,
,,37.5279987,127.0741711,37.5279348,127.0741462,37.52796675,127.07415865,,,,952935051,,,,
,,37.5279987,127.0741711,37.5280892,127.0742007,37.52804395,127.0741859,,,,952935066,,,,
,,37.5279348,127.0741462,37.5279987,127.0741711,37.52796675,127.07415865,,,,952935051,,,,
,,37.5279348,127.0741462,37.5279987,127.0741711,37.52796675,127.07415865,,,,952935051,,,,
,,37.5279348,127.0741462,37.5278569,127.0741113,37.52789585,127.07412875,,,,952935069,,,,
,,37.5277264,127.0740587,37.527796,127.0740821,37.5277612,127.0740704,,,,952935070,,,,
,,37.5277264,127.0740587,37.5277928,127.0742213,37.527759599999996,127.07414,,,,952935056,,,,
,,37.5277264,127.0740587,37.5279076,127.0734031,37.527817,127.07373089999999,,,,952935056,,,,
,,37.5292833,127.0702947,37.5290539,127.070963,37.529168600000006,127.07062885,,,,952935071,,,,
,,37.5290539,127.070963,37.5292264,127.0711477,37.52914015,127.07105535,,,,372587563,,,,
,,37.5290539,127.070963,37.5281924,127.0702165,37.52862315,127.07058975000001,,,,372587563,,,,
,,37.5290539,127.070963,37.5286693,127.0719915,37.5288616,127.07147725,,,,952935071,,,,
,,37.5290539,127.070963,37.5292833,127.0702947,37.529168600000006,127.07062885,,,,952935071,,,,
,,37.5316425,127.0622419,37.5317385,127.0618323,37.531690499999996,127.0620371,,,,940878203,,,,
,,37.5316425,127.0622419,37.5315199,127.0627625,37.5315812,127.06250220000001,,,,940878203,,,,
,,37.5316425,127.0622419,37.5316039,127.0622094,37.5316232,127.06222565,,,,952935083,,,,
한강 자전거길,,37.5311429,127.0618224,37.5309494,127.0623012,37.531046149999995,127.0620618,,,,596546874,,,,
한강 자전거길,,37.5311429,127.0618224,37.5312999,127.0614762,37.5312214,127.0616493,,,,596546874,,,,
,,37.5311429,127.0618224,37.5311701,127.0618449,37.531156499999994,127.06183365,,,,1200996055,,,,
,,37.5317385,127.0618323,37.5316425,127.0622419,37.531690499999996,127.0620371,,,,940878203,,,,
,,37.5317385,127.0618323,37.5318698,127.0612946,37.53180415,127.06156345,,,,940878203,,,,
,,37.5317385,127.0618323,37.5317023,127.0618029,37.5317204,127.06181760000001,,,,952935084,,,,
한강 자전거길,,37.5312999,127.0614762,37.5311429,127.0618224,37.5312214,127.0616493,,,,596546874,,,,
한강 자전거길,,37.5312999,127.0614762,37.5316374,127.0608229,37.53146865,127.06114955000001,,,,596546874,,,,
,,37.5312999,127.0614762,37.5312668,127.0614508,37.531283349999995,127.0614635,,,,"[1200996058, 1200996060]",,,,
,,37.5312999,127.0614762,37.5313246,127.0614958,37.53131225,127.061486,,,,"[1200996058, 1200996052]",,,,
,,37.5319992,127.0607656,37.5320578,127.0605257,37.532028499999996,127.06064565,,,,940878203,,,,
,,37.5319992,127.0607656,37.5319311,127.061044,37.531965150000005,127.0609048,,,,940878203,,,,
,,37.5319992,127.0607656,37.5319711,127.0607428,37.53198515,127.06075419999999,,,,952935085,,,,
,,37.5319311,127.061044,37.5319992,127.0607656,37.531965150000005,127.0609048,,,,940878203,,,,
,,37.5319311,127.061044,37.5318698,127.0612946,37.53190045,127.06116929999999,,,,940878203,,,,
,,37.5319311,127.061044,37.5319006,127.0610209,37.531915850000004,127.06103245,,,,952935086,,,,
,,37.5318698,127.0612946,37.5319311,127.061044,37.53190045,127.06116929999999,,,,940878203,,,,
,,37.5318698,127.0612946,37.5317385,127.0618323,37.53180415,127.06156345,,,,940878203,,,,
,,37.5318698,127.0612946,37.5318376,127.0612692,37.5318537,127.0612819,,,,952935087,,,,
,,37.5328068,127.0599426,37.5326546,127.0597923,37.5327307,127.05986745,,,,952935089,,,,
한강 자전거길,,37.5328068,127.0599426,37.5326493,127.0605452,37.53272805,127.0602439,,,,633283830,,,,
,,37.5326546,127.0597923,37.5328068,127.0599426,37.5327307,127.05986745,,,,952935089,,,,
,,37.5326546,127.0597923,37.5324313,127.0599925,37.53254295,127.0598924,,,,952935090,,,,
,,37.5326546,127.0597923,37.5328134,127.0590571,37.532734000000005,127.0594247,,,,952935093,,,,
,,37.5324313,127.0599925,37.5323147,127.059858,37.532373,127.05992525,,,,952935092,,,,
,,37.5324313,127.0599925,37.5323792,127.0601927,37.53240525,127.0600926,,,,952935090,,,,
,,37.5324313,127.0599925,37.5326546,127.0597923,37.53254295,127.0598924,,,,952935090,,,,
,,37.5323792,127.0601927,37.5322154,127.0602178,37.532297299999996,127.06020525,,,,952935091,,,,
,,37.5323792,127.0601927,37.5326493,127.0605452,37.532514250000006,127.06036895,,,,952935090,,,,
,,37.5323792,127.0601927,37.5324313,127.0599925,37.53240525,127.0600926,,,,952935090,,,,
한강 자전거길,,37.5326493,127.0605452,37.5326138,127.0606761,37.532631550000005,127.06061065,,,,633283830,,,,
한강 자전거길,,37.5326493,127.0605452,37.5328068,127.0599426,37.53272805,127.0602439,,,,633283830,,,,
,,37.5326493,127.0605452,37.5323792,127.0601927,37.532514250000006,127.06036895,,,,952935090,,,,
,,37.5322154,127.0602178,37.5323792,127.0601927,37.532297299999996,127.06020525,,,,952935091,,,,
,,37.5323147,127.059858,37.5324313,127.0599925,37.532373,127.05992525,,,,952935092,,,,
,,37.5328134,127.0590571,37.5326546,127.0597923,37.532734000000005,127.0594247,,,,952935093,,,,
,주거지 도로,37.5520819,127.0727708,37.5521099,127.072595,37.5520959,127.0726829,,,,"[962791838, 962791839]",,,,
,,37.5507765,127.0728576,37.5509098,127.0724543,37.55084315,127.07265595000001,,,,"[755451314, 755451316, 755451317]",,,,
,주거지 도로,37.5507765,127.0728576,37.5514089,127.0724141,37.5510927,127.07263585000001,,,,755451314,,,,
,주거지 도로,37.5507765,127.0728576,37.5508341,127.0729877,37.5508053,127.07292265000001,,,,"[962792272, 962792273]",,,,
,주거지 도로,37.5508341,127.0729877,37.5507765,127.0728576,37.5508053,127.07292265000001,,,,"[962792272, 962792273]",,,,
,서비스 도로,37.5517002,127.0747837,37.5514757,127.0745274,37.55158795,127.07465554999999,,,,966090040,,,,
,서비스 도로,37.5510717,127.0752624,37.5510436,127.0751459,37.551057650000004,127.07520414999999,,,,"[966090041, 966090042]",,,,
,서비스 도로,37.5510436,127.0751459,37.5506325,127.0746376,37.550838049999996,127.07489175,,,,966090041,,,,
,,37.5510436,127.0751459,37.5514757,127.0745274,37.55125965,127.07483665,,,,966090043,,,,
,서비스 도로,37.5510436,127.0751459,37.5510717,127.0752624,37.551057650000004,127.07520414999999,,,,"[966090041, 966090042]",,,,
,서비스 도로,37.5514757,127.0745274,37.5511001,127.0740841,37.5512879,127.07430575,,,,966090040,,,,
,,37.5514757,127.0745274,37.5510436,127.0751459,37.55125965,127.07483665,,,,966090043,,,,
,서비스 도로,37.5514757,127.0745274,37.5517002,127.0747837,37.55158795,127.07465554999999,,,,966090040,,,,
천호대로117길,주거지 도로,37.5569853,127.0853484,37.5574494,127.0852765,37.55721735,127.08531245,,,,380764211,,,,
천호대로117길,주거지 도로,37.5569853,127.0853484,37.5565101,127.085422,37.5567477,127.08538519999999,,,,380764211,,,,
천호대로115길,주거지 도로,37.5569853,127.0853484,37.556982,127.084953,37.55698365,127.0851507,,,,966580236,,,,
용마산로5길,주거지 도로,37.5573706,127.0844464,37.5574134,127.0848968,37.557392,127.08467160000001,,,,380764210,,,,
용마산로5길,주거지 도로,37.5573706,127.0844464,37.5572371,127.08304,37.55730385,127.0837432,,,,380764210,,,,
,서비스 도로,37.5573706,127.0844464,37.5570302,127.0844976,37.5572004,127.084472,,,,966580237,,,,
천호대로115길,주거지 도로,37.5570302,127.0844976,37.5570269,127.0845285,37.55702855,127.08451305,,,,966580236,,,,
,서비스 도로,37.5570302,127.0844976,37.5573706,127.0844464,37.5572004,127.084472,,,,966580237,,,,
천호대로115길,주거지 도로,37.5570302,127.0844976,37.5569134,127.0838525,37.5569718,127.08417505,,,,966580236,,,,
용마산로5길,주거지 도로,37.5574134,127.0848968,37.5574494,127.0852765,37.5574314,127.08508665,,,,380764210,,,,
용마산로5길,주거지 도로,37.5574134,127.0848968,37.5573706,127.0844464,37.557392,127.08467160000001,,,,380764210,,,,
,서비스 도로,37.5574134,127.0848968,37.556982,127.084953,37.5571977,127.0849249,,,,966580238,,,,
천호대로115길,주거지 도로,37.556982,127.084953,37.5570269,127.0845285,37.557004449999994,127.08474075000001,,,,966580236,,,,
,서비스 도로,37.556982,127.084953,37.5574134,127.0848968,37.5571977,127.0849249,,,,966580238,,,,
천호대로115길,주거지 도로,37.556982,127.084953,37.5569853,127.0853484,37.55698365,127.0851507,,,,966580236,,,,
용마산로3길,주거지 도로,37.5567254,127.0843354,37.5569134,127.0838525,37.556819399999995,127.08409395000001,,,,417059454,30,,True,
,,37.5567254,127.0843354,37.5570269,127.0845285,37.556876149999994,127.08443195000001,,,,966580268,,,,
천호대로115길,주거지 도로,37.5570269,127.0845285,37.5570302,127.0844976,37.55702855,127.08451305,,,,966580236,,,,
천호대로115길,주거지 도로,37.5570269,127.0845285,37.556982,127.084953,37.557004449999994,127.08474075000001,,,,966580236,,,,
,,37.5570269,127.0845285,37.5567254,127.0843354,37.556876149999994,127.08443195000001,,,,966580268,,,,
동일로,주도로,37.5483735,127.0675663,37.548549,127.0676715,37.54846125,127.0676189,,,,175357595,,3,True,
광나루로13길,주거지 도로,37.5482642,127.0688205,37.5481693,127.0688027,37.548216749999995,127.0688116,,,,381467398,,,,
광나루로13길,주거지 도로,37.5482642,127.0688205,37.5483182,127.0688316,37.548291199999994,127.06882605,,,,381467398,,,,
광나루로,2차로,37.5482642,127.0688205,37.5483709,127.067793,37.54831755,127.06830675,,,,967697622,,2,True,
광나루로,2차로,37.5479423,127.0716006,37.5480867,127.0704909,37.5480145,127.07104575,,,,967697622,,2,True,
광나루로,2차로,37.5475982,127.073112,37.5477101,127.0726702,37.54765415,127.07289109999999,,,,967697622,,2,True,
광나루로19길,주거지 도로,37.5475982,127.073112,37.5477559,127.0728224,37.547677050000004,127.0729672,,,,381467391,,,,
,,37.5483709,127.067793,37.5482744,127.0677615,37.54832265,127.06777725,,,,842101763,,,,
,,37.5483709,127.067793,37.5484345,127.067814,37.5484027,127.0678035,,,,842101763,,,,
광나루로,2차로,37.5483709,127.067793,37.5483735,127.0675663,37.5483722,127.06767965,,,,967697622,,2,True,
광나루로15길,주거지 도로,37.548186,127.0695386,37.5482684,127.0695222,37.5482272,127.06953039999999,,,,381467388,,,,
광나루로15길,주거지 도로,37.548186,127.0695386,37.5480929,127.0695308,37.54813945,127.06953469999999,,,,381467388,,,,
광나루로,2차로,37.548186,127.0695386,37.5482642,127.0688205,37.548225099999996,127.06917955,,,,967697622,,2,True,
군자로,3차로,37.5480867,127.0704909,37.5481772,127.0705188,37.54813195,127.07050484999999,,,,175357606,,,,
군자로,3차로,37.5480867,127.0704909,37.5480112,127.0704657,37.548048949999995,127.07047829999999,,,,175357606,,,,
광나루로,2차로,37.5480867,127.0704909,37.5480993,127.0703835,37.548092999999994,127.0704372,,,,967697622,,2,True,
,,37.5474282,127.0737737,37.5473537,127.0737411,37.54739095,127.0737574,,,,755453028,,,,
,,37.5474282,127.0737737,37.5474991,127.0738048,37.54746365,127.07378925,,,,755453028,,,,
광나루로,2차로,37.5474282,127.0737737,37.5475982,127.073112,37.5475132,127.07344284999999,,,,967697622,,2,True,
,2차로,37.5464088,127.0762569,37.5463519,127.076223,37.54638035,127.07623995,,,,976906283,,,,
광나루로,2차로,37.5464088,127.0762569,37.5469811,127.0751305,37.54669495,127.0756937,,,,976906284,,,True,
광나루로,2차로,37.5451285,127.0853145,37.5451388,127.0850351,37.54513365,127.0851748,,,,842101776,,3,True,
자양로,주도로,37.5451285,127.0853145,37.5452704,127.0854295,37.54519945,127.085372,,,,1206937731,50,5,,
자양로,주도로,37.5451285,127.0853145,37.545022,127.0852593,37.54507525,127.0852869,,,,1206937730,,,,
,서비스 도로,37.5469811,127.0751305,37.5470365,127.0751697,37.5470088,127.0751501,,,,629324653,,,,
광나루로,2차로,37.5469811,127.0751305,37.5471876,127.0746224,37.547084350000006,127.07487645,,,,976906284,,,True,
,,37.5463046,127.0765334,37.5462445,127.0764719,37.54627455,127.07650265000001,,,,396852419,,,,
,,37.5463046,127.0765334,37.5463718,127.0766022,37.5463382,127.07656779999999,,,,396852419,,,,
광나루로,2차로,37.5463046,127.0765334,37.5464088,127.0762569,37.546356700000004,127.07639515,,,,842101776,,3,True,
,서비스 도로,37.5456723,127.0785409,37.5457414,127.078563,37.54570685,127.07855194999999,,,,629324655,,,,
,서비스 도로,37.5456723,127.0785409,37.5456078,127.0785187,37.54564005,127.0785298,,,,629324655,,,,
광나루로,2차로,37.5456723,127.0785409,37.5463046,127.0765334,37.545988449999996,127.07753715,,,,842101776,,3,True,
,,37.5456323,127.0787237,37.5455664,127.0786999,37.54559935,127.07871180000001,,,,396852424,,,,
,,37.5456323,127.0787237,37.545703,127.0787493,37.54566765,127.07873649999999,,,,396852424,,,,
광나루로,2차로,37.5456323,127.0787237,37.5456723,127.0785409,37.5456523,127.0786323,,,,842101776,,3,True,
능동로,2차로,37.5473397,127.0741205,37.5472708,127.0740581,37.54730525,127.0740893,,,,976906303,,,True,
광나루로,2차로,37.5473397,127.0741205,37.5474282,127.0737737,37.54738395,127.0739471,,,,967697622,,2,True,
능동로,2차로,37.5476429,127.0744899,37.5491244,127.0753864,37.54838365,127.07493815000001,,,,967697627,,,True,
,,37.5491244,127.0753864,37.5491561,127.0753006,37.549140249999994,127.0753435,,,,1046400186,,,,
,,37.5491244,127.0753864,37.5491013,127.0754487,37.54911285,127.07541755,,,,1046400186,,,,
능동로,2차로,37.5491244,127.0753864,37.5510033,127.0763921,37.55006385,127.07588925,,,,967697627,,,True,
능동로24길,주거지 도로,37.5519351,127.0767855,37.5519057,127.0768897,37.5519204,127.0768376,,,,175320490,,,,
능동로24길,2차로,37.5519351,127.0767855,37.551961,127.0766914,37.55194805,127.07673845,,,,976906307,,,,
