도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부,시작점_고도,종료점_고도,고도의_차이
동일로16길,주거지 도로,37.5392543,127.0634984,37.5394191,127.0633101,37.53933670000001,127.06340425,,,,396382758,,,,,12.70123386383057,12.52465629577637,0.17657756805419922
동일로16길,생활도로,37.5392543,127.0634984,37.5392981,127.0640657,37.5392762,127.06378205,,,,603047401,,,,,12.70123386383057,12.9559154510498,0.2546815872192294
동일로16길,주거지 도로,37.5388855,127.0637778,37.5390726,127.0636424,37.538979049999995,127.0637101,,,,396382758,,,,,12.96083927154541,12.84663772583008,0.11420154571533025
동일로16길,주거지 도로,37.5388855,127.0637778,37.5386928,127.0639248,37.53878915,127.0638513,,,,396382758,,,,,12.96083927154541,13.03966522216797,0.07882595062256037
동일로16길,생활도로,37.5388855,127.0637778,37.5392981,127.0640657,37.5390918,127.06392175,,,,603047401,,,,,12.96083927154541,12.9559154510498,0.004923820495610798
동일로16길,생활도로,37.5392981,127.0640657,37.5390726,127.0636424,37.53918535,127.06385405,,,,603047403,,,,,12.9559154510498,12.84663772583008,0.10927772521971946
동일로16길,생활도로,37.5392981,127.0640657,37.5388855,127.0637778,37.5390918,127.06392175,,,,603047401,,,,,12.9559154510498,12.96083927154541,0.004923820495610798
동일로16길,생활도로,37.5392981,127.0640657,37.5392543,127.0634984,37.5392762,127.06378205,,,,603047401,,,,,12.9559154510498,12.70123386383057,0.2546815872192294
동일로16길,주거지 도로,37.5390726,127.0636424,37.5388855,127.0637778,37.538979049999995,127.0637101,,,,396382758,,,,,12.84663772583008,12.96083927154541,0.11420154571533025
동일로16길,주거지 도로,37.5390726,127.0636424,37.5392543,127.0634984,37.53916345,127.0635704,,,,396382758,,,,,12.84663772583008,12.70123386383057,0.14540386199950994
동일로16길,생활도로,37.5390726,127.0636424,37.5392981,127.0640657,37.53918535,127.06385405,,,,603047403,,,,,12.84663772583008,12.9559154510498,0.10927772521971946
동일로18가길,생활도로,37.5384871,127.0649676,37.53895,127.0645471,37.53871855,127.06475735,,,,396382760,,,,,13.26258087158203,13.15532493591309,0.10725593566893998
,주거지 도로,37.5384871,127.0649676,37.5383575,127.064656,37.53842229999999,127.0648118,,,,915331618,,,,,13.26258087158203,13.2654504776001,0.002869606018069959
동일로18가길,생활도로,37.5384871,127.0649676,37.5386158,127.0653378,37.53855145,127.0651527,,,,396382760,,,,,13.26258087158203,13.23603343963623,0.026547431945799005
동일로18나길,생활도로,37.5386158,127.0653378,37.5381465,127.0655968,37.538381150000006,127.0654673,,,,603047418,,,,,13.23603343963623,13.3792667388916,0.14323329925536932
동일로18가길,생활도로,37.5386158,127.0653378,37.5384871,127.0649676,37.53855145,127.0651527,,,,396382760,,,,,13.23603343963623,13.26258087158203,0.026547431945799005
동일로18나길,생활도로,37.5386158,127.0653378,37.5390769,127.0651971,37.53884635,127.06526745,,,,603047407,,,,,13.23603343963623,13.2257661819458,0.010267257690429688
동일로18가길,생활도로,37.5390713,127.0647526,37.53895,127.0645471,37.53901065,127.06464985,,,,603047405,,,,,13.18288898468018,13.15532493591309,0.027564048767089844
동일로18나길,생활도로,37.5390769,127.0651971,37.5393385,127.0653313,37.5392077,127.0652642,,,,603047407,,,,,13.2257661819458,13.25942897796631,0.03366279602050959
동일로18나길,생활도로,37.5390769,127.0651971,37.5386158,127.0653378,37.53884635,127.06526745,,,,603047407,,,,,13.2257661819458,13.23603343963623,0.010267257690429688
동일로18나길,생활도로,37.5390769,127.0651971,37.5388501,127.0650796,37.538963499999994,127.06513835,,,,603047409,,,,,13.2257661819458,13.22081089019775,0.004955291748050428
동일로18나길,생활도로,37.5388501,127.0650796,37.5390769,127.0651971,37.538963499999994,127.06513835,,,,603047409,,,,,13.22081089019775,13.2257661819458,0.004955291748050428
뚝섬로23가길,주거지 도로,37.5381465,127.0655968,37.5379073,127.0654803,37.538026900000006,127.06553855,,,,417328642,,,,,13.3792667388916,13.52662181854248,0.14735507965088068
동일로18나길,생활도로,37.5381465,127.0655968,37.5386158,127.0653378,37.538381150000006,127.0654673,,,,603047418,,,,,13.3792667388916,13.23603343963623,0.14323329925536932
"['뚝섬로23가길', '뚝섬로27길']",생활도로,37.5381465,127.0655968,37.5379699,127.0664393,37.5380582,127.06601805,,,,"[417328642, 603047420]",,,,,13.3792667388916,13.49407768249512,0.11481094360352095
뚝섬로27길,주거지 도로,37.5379699,127.0664393,37.5382061,127.0665849,37.538088,127.0665121,,,,417328630,,,,,13.49407768249512,13.30057144165039,0.19350624084473012
뚝섬로27길,주거지 도로,37.5379699,127.0664393,37.537676,127.0662291,37.53782295,127.0663342,,,,417328630,,,,,13.49407768249512,13.78729820251465,0.2932205200195295
"['뚝섬로23가길', '뚝섬로27길']",생활도로,37.5379699,127.0664393,37.5381465,127.0655968,37.5380582,127.06601805,,,,"[417328642, 603047420]",,,,,13.49407768249512,13.3792667388916,0.11481094360352095
뚝섬로23가길,주거지 도로,37.537513,127.0654288,37.5379073,127.0654803,37.537710149999995,127.06545455,,,,417328642,,,,,13.80391025543213,13.52662181854248,0.2772884368896502
뚝섬로23가길,주거지 도로,37.537513,127.0654288,37.5371994,127.0654051,37.5373562,127.06541695,,,,417328642,,,,,13.80391025543213,13.95734405517578,0.1534337997436488
동일로10다길,생활도로,37.537513,127.0654288,37.5378513,127.064766,37.537682149999995,127.0650974,,,,603047427,,,,,13.80391025543213,13.4575138092041,0.3463964462280309
동일로10다길,생활도로,37.5378513,127.064766,37.537845,127.0647495,37.53784815,127.06475775,,,,601067564,,,,,13.4575138092041,13.45573043823242,0.0017833709716796875
동일로10다길,생활도로,37.5378513,127.064766,37.5379567,127.0650409,37.537904,127.06490345,,,,601067564,,,,,13.4575138092041,13.4620361328125,0.004522323608400214
동일로10다길,생활도로,37.5378513,127.064766,37.537513,127.0654288,37.537682149999995,127.0650974,,,,603047427,,,,,13.4575138092041,13.80391025543213,0.3463964462280309
동일로10다길,생활도로,37.5375972,127.0652398,37.5379567,127.0650409,37.53777695,127.06514035,,,,603047429,,,,,13.70660400390625,13.4620361328125,0.24456787109375
동일로10다길,생활도로,37.5379567,127.0650409,37.5378513,127.064766,37.537904,127.06490345,,,,601067564,,,,,13.4620361328125,13.4575138092041,0.004522323608400214
동일로10다길,생활도로,37.5379567,127.0650409,37.5375972,127.0652398,37.53777695,127.06514035,,,,603047429,,,,,13.4620361328125,13.70660400390625,0.24456787109375
동일로10다길,생활도로,37.5379567,127.0650409,37.5379436,127.0653652,37.53795015,127.06520305,,,,601067564,,,,,13.4620361328125,13.49799633026123,0.03596019744873047
동일로10다길,생활도로,37.5383181,127.0651701,37.5379436,127.0653652,37.53813085,127.06526765,,,,603047433,,,,,13.31033611297607,13.49799633026123,0.1876602172851598
동일로10다길,생활도로,37.5379436,127.0653652,37.5379073,127.0654803,37.53792545,127.06542275,,,,601067564,,,,,13.49799633026123,13.52662181854248,0.02862548828125
동일로10다길,생활도로,37.5379436,127.0653652,37.5383181,127.0651701,37.53813085,127.06526765,,,,603047433,,,,,13.49799633026123,13.31033611297607,0.1876602172851598
동일로10다길,생활도로,37.5379436,127.0653652,37.5379567,127.0650409,37.53795015,127.06520305,,,,601067564,,,,,13.49799633026123,13.4620361328125,0.03596019744873047
동일로10다길,생활도로,37.5381548,127.0645794,37.537845,127.0647495,37.5379999,127.06466445,,,,603047435,,,,,13.3094654083252,13.45573043823242,0.14626502990721946
동일로10다길,생활도로,37.537845,127.0647495,37.5377562,127.064518,37.5378006,127.06463375,,,,601067564,,,,,13.45573043823242,13.41375541687012,0.04197502136229936
동일로10다길,생활도로,37.537845,127.0647495,37.5378513,127.064766,37.53784815,127.06475775,,,,601067564,,,,,13.45573043823242,13.4575138092041,0.0017833709716796875
동일로10다길,생활도로,37.537845,127.0647495,37.5381548,127.0645794,37.5379999,127.06466445,,,,603047435,,,,,13.45573043823242,13.3094654083252,0.14626502990721946
동일로10다길,생활도로,37.5380657,127.0643355,37.5377562,127.064518,37.53791095,127.06442675,,,,603047437,,,,,13.27935600280762,13.41375541687012,0.1343994140625
동일로10다길,생활도로,37.5377562,127.064518,37.537673,127.0643011,37.5377146,127.06440955,,,,601067564,,,,,13.41375541687012,13.3393440246582,0.07441139221192117
동일로10다길,생활도로,37.5377562,127.064518,37.537845,127.0647495,37.5378006,127.06463375,,,,601067564,,,,,13.41375541687012,13.45573043823242,0.04197502136229936
동일로10다길,생활도로,37.5377562,127.064518,37.5374666,127.0646918,37.5376114,127.0646049,,,,603047437,,,,,13.41375541687012,13.54769325256348,0.13393783569335938
동일로10다길,생활도로,37.5377562,127.064518,37.5380657,127.0643355,37.53791095,127.06442675,,,,603047437,,,,,13.41375541687012,13.27935600280762,0.1343994140625
동일로10다길,생활도로,37.5374666,127.0646918,37.5377562,127.064518,37.5376114,127.0646049,,,,603047437,,,,,13.54769325256348,13.41375541687012,0.13393783569335938
동일로10다길,생활도로,37.5379024,127.0641771,37.537673,127.0643011,37.5377877,127.0642391,,,,603047440,,,,,13.26415061950684,13.3393440246582,0.07519340515136008
동일로10다길,생활도로,37.537673,127.0643011,37.5375885,127.0640805,37.53763075,127.0641908,,,,601067564,,,,,13.3393440246582,13.22543716430664,0.11390686035155895
동일로10다길,생활도로,37.537673,127.0643011,37.5377562,127.064518,37.5377146,127.06440955,,,,601067564,,,,,13.3393440246582,13.41375541687012,0.07441139221192117
동일로10다길,생활도로,37.537673,127.0643011,37.5374653,127.0644289,37.53756915,127.064365,,,,603047440,,,,,13.3393440246582,13.40575313568115,0.066409111022951
동일로10다길,생활도로,37.537673,127.0643011,37.5379024,127.0641771,37.5377877,127.0642391,,,,603047440,,,,,13.3393440246582,13.26415061950684,0.07519340515136008
동일로10다길,생활도로,37.5374653,127.0644289,37.537673,127.0643011,37.53756915,127.064365,,,,603047440,,,,,13.40575313568115,13.3393440246582,0.066409111022951
,,37.5486434,127.0936404,37.5477923,127.0958219,37.54821785,127.09473115,,,,615539823,,1.0,True,,39.35792541503906,46.72026062011719,7.362335205078125
,,37.5477923,127.0958219,37.547917,127.0959997,37.54785465,127.0959108,,,,"[1149812474, 615539823]",,1.0,True,,46.72026062011719,48.03615188598633,1.3158912658691406
,,37.5477923,127.0958219,37.5477903,127.0961329,37.5477913,127.0959774,,,,615539827,,,True,,46.72026062011719,51.26083374023438,4.540573120117195
,,37.547917,127.0959997,37.5488307,127.0937158,37.54837385,127.09485775,,,,615655598,,1.0,True,,48.03615188598633,39.07540130615234,8.960750579833991
워커힐로,주거지 도로,37.5472793,127.0982105,37.5473235,127.09822,37.547301399999995,127.09821525,,,,615655609,,,True,,52.30695343017578,53.09212112426758,0.7851676940917969
,,37.5472793,127.0982105,37.5473345,127.0981217,37.547306899999995,127.0981661,,,,615539824,,,True,,52.30695343017578,53.52238845825195,1.2154350280761719
,,37.5473345,127.0981217,37.547341,127.0980421,37.54733775,127.0980819,,,,615539824,,,True,,53.52238845825195,53.98073577880859,0.4583473205566335
,,37.547341,127.0980421,37.5472926,127.0979308,37.5473168,127.09798645,,,,615539824,,,True,,53.98073577880859,54.84074401855469,0.8600082397461009
,,37.5472926,127.0979308,37.547139,127.0979109,37.5472158,127.09792085,,,,615539824,,,True,,54.84074401855469,54.41058349609375,0.4301605224609375
,,37.5472926,127.0979308,37.5472452,127.0975094,37.5472689,127.0977201,,,,615655605,,,True,,54.84074401855469,53.45529556274414,1.3854484558105469
,,37.547139,127.0979109,37.5470861,127.0979741,37.54711255,127.0979425,,,,615539824,,,True,,54.41058349609375,53.06105804443359,1.3495254516601634
,,37.5470861,127.0979741,37.5470661,127.0980694,37.5470761,127.09802175,,,,615539824,,,True,,53.06105804443359,51.15134811401367,1.9097099304199148
워커힐로,주거지 도로,37.5470861,127.0979741,37.546539,127.0980531,37.54681255,127.0980136,,,,615655607,,,True,,53.06105804443359,50.53133392333984,2.52972412109375
,,37.5471019,127.0981815,37.5472793,127.0982105,37.5471906,127.098196,,,,615539824,,,True,,49.46466827392578,52.30695343017578,2.84228515625
,,37.5473038,127.0983902,37.5473235,127.09822,37.54731365,127.0983051,,,,615539817,,,True,,50.78600692749023,53.09212112426758,2.306114196777351
,,37.5473038,127.0983902,37.5473994,127.098227,37.5473516,127.0983086,,,,615655612,,,True,,50.78600692749023,53.78290176391602,2.9968948364257955
,,37.5469119,127.0982639,37.5461114,127.1009385,37.54651165,127.0996012,,,,615539818,,,True,,45.99863815307617,27.47119331359863,18.527444839477543
,,37.5472452,127.0975094,37.5477903,127.0961329,37.54751775,127.09682115,,,,615539826,,,,,53.45529556274414,51.26083374023438,2.1944618225097585
,,37.5472452,127.0975094,37.547139,127.0979109,37.5471921,127.09771015,,,,615655606,,,True,,53.45529556274414,54.41058349609375,0.9552879333496094
,,37.5477903,127.0961329,37.5472452,127.0975094,37.54751775,127.09682115,,,,615539826,,,,,51.26083374023438,53.45529556274414,2.1944618225097585
,,37.5477903,127.0961329,37.547917,127.0959997,37.54785365,127.0960663,,,,615539828,,,True,,51.26083374023438,48.03615188598633,3.224681854248054
,,37.5462492,127.1009926,37.5473038,127.0983902,37.5467765,127.0996914,,,,615539817,,,True,,27.97061157226562,50.78600692749023,22.815395355224606
,,37.5470086,127.0981241,37.5469119,127.0982639,37.54696025,127.098194,,,,615539818,,,True,,49.50514984130859,45.99863815307617,3.5065116882324148
워커힐로,주거지 도로,37.5470086,127.0981241,37.5471019,127.0981815,37.54705525,127.0981528,,,,615655608,,,True,,49.50514984130859,49.46466827392578,0.040481567382805395
,,37.5473235,127.09822,37.5473345,127.0981217,37.547329,127.09817085,,,,615539817,,,True,,53.09212112426758,53.52238845825195,0.430267333984375
워커힐로,주거지 도로,37.5473235,127.09822,37.5473994,127.098227,37.54736145,127.0982235,,,,615655609,,,True,,53.09212112426758,53.78290176391602,0.6907806396484446
"['워커힐로', '영화사로']",주거지 도로,37.5476377,127.0983037,37.5534664,127.0973405,37.55055205,127.0978221,,,,"[615655610, 238270668]",,,,,57.1757926940918,65.17103576660156,7.995243072509766
워커힐로,주거지 도로,37.5476377,127.0983037,37.547341,127.0980421,37.547489350000006,127.0981729,,,,615655611,,,True,,57.1757926940918,53.98073577880859,3.1950569152832102
워커힐로,주거지 도로,37.5473994,127.098227,37.5476377,127.0983037,37.54751855000001,127.09826535,,,,615655609,,,True,,53.78290176391602,57.1757926940918,3.392890930175774
천호대로117길,주거지 도로,37.5590835,127.08565,37.5584163,127.085262,37.558749899999995,127.085456,,,,380764215,,,,,20.10991287231445,20.33210754394531,0.22219467163085938
천호대로117길,주거지 도로,37.5590835,127.08565,37.5594652,127.0859312,37.559274349999995,127.0857906,,,,380764215,,,,,20.10991287231445,20.02728843688965,0.08262443542480113
천호대로119길,주거지 도로,37.5590835,127.08565,37.5575081,127.0858954,37.5582958,127.0857727,,,,920021841,,,,,20.10991287231445,21.55519676208496,1.4452838897705114
워커힐로,주거지 도로,37.5467905,127.0980665,37.5470086,127.0981241,37.54689955,127.0980953,,,,615655608,,,True,,50.23056030273438,49.50514984130859,0.7254104614257955
,,37.5467905,127.0980665,37.5469119,127.0982639,37.5468512,127.0981652,,,,615655613,,,True,,50.23056030273438,45.99863815307617,4.23192214965821
뚝섬로56가길,주거지 도로,37.5281115,127.0818998,37.528152,127.0828522,37.52813175,127.082376,,,,172059006,,,,,18.81971549987793,20.44946670532227,1.6297512054443395
뚝섬로52마길,주거지 도로,37.5281115,127.0818998,37.5286883,127.0818977,37.5283999,127.08189875,,,,172058998,,,,,18.81971549987793,19.0595874786377,0.23987197875976918
뚝섬로52마길,주거지 도로,37.5281115,127.0818998,37.5276807,127.0819119,37.5278961,127.08190585,,,,172058998,,,,,18.81971549987793,19.44009590148926,0.6203804016113317
광나루로56길,주거지 도로,37.5368635,127.0956967,37.5369835,127.0957562,37.5369235,127.09572645,,,,87646593,,,,,19.27708435058594,19.38711357116699,0.11002922058104758
,주거지 도로,37.5368635,127.0956967,37.535782,127.0971201,37.53632275,127.0964084,,,,87646564,,,,,19.27708435058594,16.52572822570801,2.7513561248779297
광나루로56길,주거지 도로,37.5368635,127.0956967,37.5355153,127.0947744,37.5361894,127.09523555,,,,87646593,,,,,19.27708435058594,16.76725578308105,2.50982856750489
광나루로50길,주거지 도로,37.5424171,127.093849,37.5422571,127.0936119,37.5423371,127.09373045,,,,175320414,,,,,19.31925201416016,19.30082130432129,0.01843070983887074
광나루로50길,주거지 도로,37.5424171,127.093849,37.5426562,127.0942678,37.54253665,127.0940584,,,,175320414,,,,,19.31925201416016,19.39278411865234,0.0735321044921804
광나루로48길,주거지 도로,37.5424171,127.093849,37.5413382,127.0949318,37.54187765,127.0943904,,,,175320484,,,,,19.31925201416016,18.54587173461914,0.7733802795410192
광나루로48길,주거지 도로,37.5424171,127.093849,37.5435594,127.0933075,37.54298825,127.09357825,,,,175320484,,,,,19.31925201416016,19.81940460205078,0.5001525878906214
능동로5길,생활도로,37.5366759,127.0671539,37.5367002,127.0670728,37.536688049999995,127.06711335,,,,600502879,,,,,13.75602054595947,13.84380912780762,0.08778858184814986
능동로5길,생활도로,37.5366759,127.0671539,37.5365773,127.0674827,37.5366266,127.0673183,,,,600502879,,,,,13.75602054595947,13.49923992156982,0.2567806243896502
능동로7길,생활도로,37.5366759,127.0671539,37.5374705,127.0668137,37.537073199999995,127.0669838,,,,600502883,,,,,13.75602054595947,14.22751522064209,0.47149467468261896
,주거지 도로,37.5509262,127.0721408,37.5509197,127.0722655,37.55092295,127.07220315,,,,755451317,,,,,13.86556243896484,13.89758491516113,0.03202247619628906
군자로12길,주거지 도로,37.5509262,127.0721408,37.5509357,127.0717453,37.550930949999994,127.07194305,,,,381467393,,,,,13.86556243896484,13.80732822418213,0.058234214782709515
군자로12길,주거지 도로,37.5509262,127.0721408,37.5514089,127.0724141,37.55116755,127.07227745,,,,468573538,,,,,13.86556243896484,13.86845302581787,0.00289058685302912
,주거지 도로,37.5505937,127.0728275,37.5507765,127.0728576,37.550685099999995,127.07284255,,,,755451314,,,,,14.11502075195312,14.09718418121338,0.01783657073973899
,주거지 도로,37.5506246,127.0724231,37.5509098,127.0724543,37.5507672,127.0724387,,,,755451317,,,,,13.99409770965576,13.95408821105957,0.04000949859618963
,주거지 도로,37.5509098,127.0724543,37.5506246,127.0724231,37.5507672,127.0724387,,,,755451317,,,,,13.95408821105957,13.99409770965576,0.04000949859618963
,주거지 도로,37.5509098,127.0724543,37.5509197,127.0722655,37.55091475,127.0723599,,,,755451317,,,,,13.95408821105957,13.89758491516113,0.05650329589844105
,주거지 도로,37.5509098,127.0724543,37.5510068,127.0724671,37.550958300000005,127.0724607,,,,755459106,,,,,13.95408821105957,13.94336032867432,0.010727882385250354
,주거지 도로,37.5510068,127.0724671,37.5509098,127.0724543,37.550958300000005,127.0724607,,,,755459106,,,,,13.94336032867432,13.95408821105957,0.010727882385250354
,주거지 도로,37.5509197,127.0722655,37.5509098,127.0724543,37.55091475,127.0723599,,,,755451317,,,,,13.89758491516113,13.95408821105957,0.05650329589844105
,주거지 도로,37.5509197,127.0722655,37.5509262,127.0721408,37.55092295,127.07220315,,,,755451317,,,,,13.89758491516113,13.86556243896484,0.03202247619628906
,주거지 도로,37.5509197,127.0722655,37.5510791,127.0724484,37.5509994,127.07235695,,,,755459107,,,,,13.89758491516113,13.92618751525879,0.02860260009766158
,주거지 도로,37.5510791,127.0724484,37.5509197,127.0722655,37.5509994,127.07235695,,,,755459107,,,,,13.92618751525879,13.89758491516113,0.02860260009766158
군자로,3차로,37.5535566,127.0735746,37.5536782,127.0738116,37.5536174,127.0736931,,,,175357606,,,,,12.35705184936523,13.55204200744629,1.19499015808106
군자로15길,주거지 도로,37.5535566,127.0735746,37.5538242,127.0733793,37.5536904,127.07347695,,,,755471548,,,,,12.35705184936523,12.78328418731689,0.4262323379516584
군자로,3차로,37.5535566,127.0735746,37.5528781,127.0722473,37.55321735,127.07291095,,,,175357606,,,,,12.35705184936523,11.9408130645752,0.4162387847900302
군자로10길,주거지 도로,37.5492802,127.0726222,37.5493238,127.0727206,37.549302,127.0726714,,,,381467392,,,,,14.75498294830322,14.76604747772217,0.011064529418948865
군자로10길,주거지 도로,37.5492802,127.0726222,37.5495054,127.0724805,37.5493928,127.07255135,,,,784811673,,,,,14.75498294830322,14.498948097229,0.2560348510742205
군자로10길,주거지 도로,37.5492802,127.0726222,37.5492015,127.0724745,37.54924085,127.07254835,,,,381467392,,,,,14.75498294830322,14.73624038696289,0.018742561340330255
군자로10길,주거지 도로,37.5495054,127.0724805,37.5495414,127.0725711,37.5495234,127.0725258,,,,784811673,,,,,14.498948097229,14.50904273986816,0.010094642639160156
군자로10길,주거지 도로,37.5495054,127.0724805,37.5492802,127.0726222,37.5493928,127.07255135,,,,784811673,,,,,14.498948097229,14.75498294830322,0.2560348510742205
군자로10길,주거지 도로,37.5495054,127.0724805,37.5494704,127.0723937,37.5494879,127.0724371,,,,784819708,,,,,14.498948097229,14.48669815063477,0.012249946594231176
군자로10길,주거지 도로,37.5495537,127.0726021,37.5495414,127.0725711,37.54954755,127.0725866,,,,784811673,,,,,14.51179885864258,14.50904273986816,0.0027561187744193916
군자로10길,주거지 도로,37.5494704,127.0723937,37.5495054,127.0724805,37.5494879,127.0724371,,,,784819708,,,,,14.48669815063477,14.498948097229,0.012249946594231176
군자로10길,주거지 도로,37.5495414,127.0725711,37.5495537,127.0726021,37.54954755,127.0725866,,,,784811673,,,,,14.50904273986816,14.51179885864258,0.0027561187744193916
군자로10길,주거지 도로,37.5495414,127.0725711,37.5495054,127.0724805,37.5495234,127.0725258,,,,784811673,,,,,14.50904273986816,14.498948097229,0.010094642639160156
군자로10길,주거지 도로,37.5495414,127.0725711,37.5497226,127.0724626,37.549632,127.07251685,,,,784819714,,,,,14.50904273986816,14.33990478515625,0.1691379547119105
군자로10길,주거지 도로,37.5497226,127.0724626,37.5495414,127.0725711,37.549632,127.07251685,,,,784819714,,,,,14.33990478515625,14.50904273986816,0.1691379547119105
군자로10길,주거지 도로,37.5491211,127.0723236,37.5492015,127.0724745,37.5491613,127.07239905,,,,381467392,,,,,14.69544219970703,14.73624038696289,0.04079818725586115
군자로10길,주거지 도로,37.5491211,127.0723236,37.5490528,127.0721954,37.54908695,127.0722595,,,,381467392,,,,,14.69544219970703,14.64260482788086,0.0528373718261701
군자로10길,주거지 도로,37.5491211,127.0723236,37.549435,127.0720827,37.54927805,127.07220315,,,,784819717,,,,,14.69544219970703,14.37335872650146,0.32208347320556996
군자로10길,주거지 도로,37.549435,127.0720827,37.5491211,127.0723236,37.54927805,127.07220315,,,,784819717,,,,,14.37335872650146,14.69544219970703,0.32208347320556996
군자로10길,주거지 도로,37.5493238,127.0727206,37.5492802,127.0726222,37.549302,127.0726714,,,,381467392,,,,,14.76604747772217,14.75498294830322,0.011064529418948865
군자로10길,주거지 도로,37.5493238,127.0727206,37.5492265,127.0727808,37.54927515,127.0727507,,,,784819725,,,,,14.76604747772217,14.90415668487549,0.1381092071533203
군자로10길,주거지 도로,37.5493238,127.0727206,37.5494456,127.0729952,37.5493847,127.0728579,,,,381467392,,,,,14.76604747772217,14.77258205413818,0.006534576416010296
군자로10길,주거지 도로,37.5492265,127.0727808,37.5493238,127.0727206,37.54927515,127.0727507,,,,784819725,,,,,14.90415668487549,14.76604747772217,0.1381092071533203
광나루로19길,주거지 도로,37.5487517,127.0732603,37.5490904,127.0732476,37.54892105,127.07325395,,,,381467391,,,,,15.9207763671875,15.40010166168213,0.5206747055053693
광나루로19길,주거지 도로,37.5487517,127.0732603,37.5479754,127.0729145,37.54836355,127.0730874,,,,381467391,,,,,15.9207763671875,15.47759532928467,0.44318103790283025
광나루로17길,주거지 도로,37.5487517,127.0732603,37.5485832,127.0728248,37.54866745,127.07304255,,,,785035487,,,,,15.9207763671875,15.46440124511719,0.4563751220703107
용마산로8길,주거지 도로,37.5593821,127.0915126,37.5593524,127.0917397,37.55936725,127.09162615,,,,380760319,,,,,37.3867073059082,38.00132751464844,0.6146202087402344
용마산로8길,주거지 도로,37.5593821,127.0915126,37.5594308,127.0910574,37.55940645,127.091285,,,,380760319,,,,,37.3867073059082,36.14779663085938,1.238910675048821
용마산로8길,주거지 도로,37.5593821,127.0915126,37.5598885,127.0918364,37.5596353,127.0916745,,,,789332755,,,,,37.3867073059082,43.66256332397461,6.275856018066406
긴고랑로39길,주거지 도로,37.5598209,127.0919609,37.5594283,127.092805,37.5596246,127.09238295,,,,380760318,,,,,46.40034484863281,48.73787307739258,2.3375282287597656
긴고랑로39길,주거지 도로,37.5598209,127.0919609,37.5598885,127.0918364,37.5598547,127.09189865,,,,380760318,,,,,46.40034484863281,43.66256332397461,2.737781524658203
"['긴고랑로39길', '용마산로8길']",주거지 도로,37.5598209,127.0919609,37.559246,127.0924007,37.55953345,127.0921808,,,,"[789332754, 380760322]",,,,,46.40034484863281,37.27664566040039,9.123699188232422
자양로28길,생활도로,37.541941,127.0879845,37.5416714,127.0879397,37.5418062,127.0879621,,,,789738625,,2.0,,,22.59312057495117,22.37940979003906,0.21371078491210938
"['구의로9길', '자양로30길']",생활도로,37.5419383,127.0880208,37.5430866,127.0883596,37.54251245,127.0881902,,,,"[473073000, 789738626]",,2.0,,,22.59718704223633,23.48982429504395,0.8926372528076172
아차산로78길,주거지 도로,37.5503666,127.1087805,37.5499961,127.1095432,37.55018135,127.10916185,,,,241860083,,,,,38.67303085327148,28.52731704711914,10.145713806152337
천호대로105길,주거지 도로,37.5588291,127.0758001,37.5593448,127.0760835,37.559086949999994,127.0759418,,,,380764214,,,,,14.79237079620361,15.77537155151367,0.9830007553100604
동일로38길,주거지 도로,37.5516196,127.0694852,37.5514821,127.0698497,37.55155085,127.06966745,,,,381467386,,,,,13.43486309051514,14.37880992889404,0.9439468383788991
동일로38길,주거지 도로,37.5516196,127.0694852,37.551647,127.0694068,37.551633300000006,127.069446,,,,381467386,,,,,13.43486309051514,13.33620643615723,0.09865665435791016
동일로40길,주거지 도로,37.5516196,127.0694852,37.5517407,127.0696893,37.55168015,127.06958725,,,,381467422,,,,,13.43486309051514,15.90371036529541,2.46884727478027
,,37.5471876,127.0746224,37.5476429,127.0744899,37.54741525,127.07455615,,,,967697628,,,True,,21.40832138061523,19.62094116210938,1.7873802185058523
동일로6길,주거지 도로,37.5388113,127.0622632,37.5379242,127.0629085,37.53836775,127.06258585,,,,417328650,,,,,12.48250198364258,12.74320316314697,0.260701179504391
동일로6길,주거지 도로,37.5388113,127.0622632,37.538824,127.0621986,37.53881765,127.0622309,,,,417328650,,,,,12.48250198364258,12.46197032928467,0.020531654357910156
동일로8길,주거지 도로,37.5388113,127.0622632,37.538018,127.0631317,37.53841465,127.06269745,,,,417328661,,,,,12.48250198364258,12.84625625610352,0.3637542724609393
동일로12길,주거지 도로,37.5390726,127.0624087,37.5390904,127.0623448,37.539081499999995,127.06237675,,,,396382757,,,,,12.39907455444336,12.37493419647217,0.02414035797118963
동일로10길,주거지 도로,37.5390726,127.0624087,37.5390904,127.0623448,37.539081499999995,127.06237675,,,,417328645,,,,,12.39907455444336,12.37493419647217,0.02414035797118963
동일로12길,주거지 도로,37.5390726,127.0624087,37.5392226,127.0628578,37.5391476,127.06263325,,,,396382757,,,,,12.39907455444336,12.4541540145874,0.05507946014404119
동일로10길,주거지 도로,37.5390726,127.0624087,37.5384484,127.0631394,37.538760499999995,127.06277405,,,,417328645,,,,,12.39907455444336,12.82719993591309,0.4281253814697301
천호대로140길,주거지 도로,37.5451594,127.1013867,37.5457482,127.1019559,37.5454538,127.1016713,,,,175320393,,,,,22.65206146240234,21.99824905395508,0.6538124084472585
