도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부,시작점_고도,종료점_고도,고도의_차이
아차산로27길,주거지 도로,37.5433652,127.068418,37.5431081,127.0682804,,,,381409370,,,,,14.43303680419922,14.32904529571533,0.10399150848389027
,서비스 도로,37.5433652,127.068418,37.5432982,127.0686196,,,,1123796787,,,,,14.43303680419922,14.28329372406006,0.14974308013916016
,서비스 도로,37.543196,127.0687786,37.5429772,127.0686632,,,,1123796790,,,,,14.12948322296143,14.05009078979492,0.07939243316650924
동일로24길,주거지 도로,37.5429772,127.0686632,37.5431081,127.0682804,,,,381409366,,,True,,14.05009078979492,14.32904529571533,0.27895450592041016
,서비스 도로,37.5429772,127.0686632,37.543196,127.0687786,,,,1123796790,,,,,14.05009078979492,14.12948322296143,0.07939243316650924
아차산로27길,주거지 도로,37.5437918,127.0686465,37.5438174,127.0686602,,,,381409370,,,,,14.59674739837646,14.60711288452148,0.010365486145021308
아차산로27길,주거지 도로,37.5437918,127.0686465,37.5437319,127.0686144,,,,381409370,,,,,14.59674739837646,14.5741138458252,0.022633552551258873
,서비스 도로,37.5437918,127.0686465,37.5440186,127.0681741,,,parking_aisle,1125304913,,,,,14.59674739837646,14.84810161590576,0.2513542175293004
,서비스 도로,37.544115,127.0682244,37.5440186,127.0681741,,,parking_aisle,1125304913,,,,,14.87717819213867,14.84810161590576,0.029076576232910156
아차산로25길,주거지 도로,37.5441133,127.0678856,37.5442935,127.0679812,,,,381409369,,,,,14.79778575897217,14.82004261016846,0.02225685119629084
아차산로25길,주거지 도로,37.5441133,127.0678856,37.543894,127.0677693,,,,381409369,,,,,14.79778575897217,14.75774765014648,0.04003810882568892
,서비스 도로,37.5441133,127.0678856,37.5440186,127.0681741,,,parking_aisle,1125304914,,,,,14.79778575897217,14.84810161590576,0.0503158569335902
,서비스 도로,37.5440186,127.0681741,37.544115,127.0682244,,,parking_aisle,1125304913,,,,,14.84810161590576,14.87717819213867,0.029076576232910156
,서비스 도로,37.5440186,127.0681741,37.5441133,127.0678856,,,parking_aisle,1125304914,,,,,14.84810161590576,14.79778575897217,0.0503158569335902
,서비스 도로,37.5440186,127.0681741,37.5437918,127.0686465,,,parking_aisle,1125304913,,,,,14.84810161590576,14.59674739837646,0.2513542175293004
,서비스 도로,37.5439098,127.0683839,37.5438174,127.0686602,,,,1125304918,,,,,14.77993965148926,14.60711288452148,0.17282676696777877
아차산로27길,주거지 도로,37.5438174,127.0686602,37.5439018,127.0687054,,,,381409370,,,,,14.60711288452148,14.64543151855469,0.038318634033208454
아차산로27길,주거지 도로,37.5438174,127.0686602,37.5437918,127.0686465,,,,381409370,,,,,14.60711288452148,14.59674739837646,0.010365486145021308
,서비스 도로,37.5438174,127.0686602,37.5439098,127.0683839,,,,1125304918,,,,,14.60711288452148,14.77993965148926,0.17282676696777877
,서비스 도로,37.5442531,127.068315,37.5443557,127.0680142,,,,1125304946,,,,,14.92074012756348,14.82471084594727,0.09602928161621094
아차산로25길,주거지 도로,37.5443557,127.0680142,37.5444895,127.0680852,,,,381409369,,,,,14.82471084594727,14.83354759216309,0.008836746215820312
아차산로25길,주거지 도로,37.5443557,127.0680142,37.5442935,127.0679812,,,,381409369,,,,,14.82471084594727,14.82004261016846,0.004668235778808594
,서비스 도로,37.5443557,127.0680142,37.5442531,127.068315,,,,1125304946,,,,,14.82471084594727,14.92074012756348,0.09602928161621094
,서비스 도로,37.544176,127.0683909,37.5440423,127.0687807,,,,1125304953,,,,,14.90126895904541,14.71583557128906,0.18543338775634943
아차산로27길,주거지 도로,37.5440423,127.0687807,37.5440959,127.0688094,,,,381409370,,,,,14.71583557128906,14.74315166473389,0.027316093444829548
아차산로27길,주거지 도로,37.5440423,127.0687807,37.5439018,127.0687054,,,,381409370,,,,,14.71583557128906,14.64543151855469,0.07040405273437145
,서비스 도로,37.5440423,127.0687807,37.544176,127.0683909,,,,1125304953,,,,,14.71583557128906,14.90126895904541,0.18543338775634943
천호대로102길,주거지 도로,37.5582098,127.0739534,37.5580271,127.0738452,,,,381467376,,,True,,14.7391471862793,14.69221687316895,0.046930313110349786
천호대로102길,서비스 도로,37.5582098,127.0739534,37.5578964,127.0737678,,,,1126759803,,,,,14.7391471862793,14.66158962249756,0.07755756378174006
천호대로102길,주거지 도로,37.5578964,127.0737678,37.5578572,127.0737446,,,,381467376,,,True,,14.66158962249756,14.65338611602783,0.008203506469730115
천호대로102길,서비스 도로,37.5578964,127.0737678,37.5582098,127.0739534,,,,1126759803,,,,,14.66158962249756,14.7391471862793,0.07755756378174006
동일로58길,주거지 도로,37.5579648,127.0745436,37.55821,127.0746829,,,,381467377,,,,,14.62784862518311,14.6422119140625,0.014363288879389202
동일로58길,주거지 도로,37.5579648,127.0745436,37.5578694,127.0744933,,,,381467377,,,,,14.62784862518311,14.62490844726562,0.002940177917491127
동일로58길,서비스 도로,37.5579648,127.0745436,37.5578183,127.0742602,,,,1126759814,,,,,14.62784862518311,14.63816261291504,0.010313987731930041
동일로58길,서비스 도로,37.5578183,127.0742602,37.5579648,127.0745436,,,,1126759814,,,,,14.63816261291504,14.62784862518311,0.010313987731930041
동일로58길,서비스 도로,37.557482,127.0738671,37.5573196,127.0737703,,,,1126759830,,,,,14.62111282348633,14.61638736724854,0.004725456237789416
동일로58길,주거지 도로,37.5573196,127.0737703,37.5574284,127.0734907,,,,381467377,,,,,14.61638736724854,14.58447074890137,0.031916618347169745
동일로58길,서비스 도로,37.5573196,127.0737703,37.557482,127.0738671,,,,1126759830,,,,,14.61638736724854,14.62111282348633,0.004725456237789416
동일로58길,주거지 도로,37.5573196,127.0737703,37.5573937,127.0742367,,,,381467377,,,,,14.61638736724854,14.62894821166992,0.012560844421379613
동일로60길,주거지 도로,37.5580866,127.0750009,37.5580417,127.075116,,,,381467378,,,,,14.56008815765381,14.54824066162109,0.011847496032720173
동일로60길,주거지 도로,37.5580866,127.0750009,37.55819,127.074736,,,,381467378,,,,,14.56008815765381,14.62628936767578,0.0662012100219691
동일로60길,서비스 도로,37.5580866,127.0750009,37.5579633,127.0749285,,,,1126759848,,,,,14.56008815765381,14.57994747161865,0.019859313964840197
동일로60길,서비스 도로,37.5579633,127.0749285,37.5580866,127.0750009,,,,1126759848,,,,,14.57994747161865,14.56008815765381,0.019859313964840197
천호대로104길,주거지 도로,37.5571426,127.0755273,37.5569684,127.075716,,,,381467479,,,,,14.75552272796631,14.83343887329102,0.07791614532470881
천호대로104길,주거지 도로,37.5571426,127.0755273,37.5573317,127.075445,,,,381467479,,,,,14.75552272796631,14.69595241546631,0.0595703125
천호대로104나길,주거지 도로,37.5571426,127.0755273,37.5567981,127.0752676,,,,1126759861,,,,,14.75552272796631,14.81449413299561,0.05897140502930043
동일로58길,주거지 도로,37.5574492,127.0745205,37.5575261,127.0743081,,,,1126759881,,,,,14.62551498413086,14.6242790222168,0.0012359619140589473
동일로58길,주거지 도로,37.5575261,127.0743081,37.5578694,127.0744933,,,,381467377,,,,,14.6242790222168,14.62490844726562,0.0006294250488192432
동일로58길,주거지 도로,37.5575261,127.0743081,37.5573937,127.0742367,,,,381467377,,,,,14.6242790222168,14.62894821166992,0.004669189453119671
동일로58길,주거지 도로,37.5575261,127.0743081,37.5574492,127.0745205,,,,1126759881,,,,,14.6242790222168,14.62551498413086,0.0012359619140589473
동일로58길,주거지 도로,37.5572808,127.0745479,37.5573937,127.0742367,,,,1126759883,,,,,14.64156055450439,14.62894821166992,0.012612342834469104
동일로58길,주거지 도로,37.5573937,127.0742367,37.5575261,127.0743081,,,,381467377,,,,,14.62894821166992,14.6242790222168,0.004669189453119671
동일로58길,주거지 도로,37.5573937,127.0742367,37.5572808,127.0745479,,,,1126759883,,,,,14.62894821166992,14.64156055450439,0.012612342834469104
동일로58길,주거지 도로,37.5573937,127.0742367,37.5573196,127.0737703,,,,381467377,,,,,14.62894821166992,14.61638736724854,0.012560844421379613
동일로60길,서비스 도로,37.5574305,127.0757685,37.5577163,127.0759447,,,,1126759902,,,,,14.71658325195312,14.68348217010498,0.0331010818481392
동일로60길,주거지 도로,37.5577163,127.0759447,37.5576139,127.0762052,,,,381467378,,,,,14.68348217010498,14.74260234832764,0.0591201782226598
동일로60길,주거지 도로,37.5577163,127.0759447,37.5578199,127.0756811,,,,381467378,,,,,14.68348217010498,14.62266635894775,0.060815811157230115
동일로60길,서비스 도로,37.5577163,127.0759447,37.5574305,127.0757685,,,,1126759902,,,,,14.68348217010498,14.71658325195312,0.0331010818481392
동일로60길,주거지 도로,37.5571484,127.0759241,37.5572164,127.0759635,,,,1126759907,,,,,14.81599140167236,14.80311679840088,0.012874603271479046
면목로,서비스 도로,37.5572581,127.0761709,37.5571803,127.0763957,,,,1126759929,,,,,14.82461166381836,14.88505935668945,0.0604476928710902
면목로,서비스 도로,37.5571618,127.076449,37.5571803,127.0763957,,,,1126759929,,,,,14.89965534210205,14.88505935668945,0.014595985412601209
면목로,3차로,37.5571618,127.076449,37.5570235,127.0763728,,,,1149812479,,,,,14.89965534210205,14.93206596374512,0.03241062164306996
면목로,3차로,37.5571618,127.076449,37.5574567,127.0766116,,,,1149812479,,,,,14.89965534210205,14.83357906341553,0.06607627868652166
,,37.5571803,127.0763957,37.55748,127.0765606,,,,942152397,,,,,14.88505935668945,14.82312393188477,0.061935424804680395
,,37.5571803,127.0763957,37.5566935,127.076128,,,,942152397,,,,,14.88505935668945,15.01232433319092,0.12726497650147017
면목로,서비스 도로,37.5571803,127.0763957,37.5571618,127.076449,,,,1126759929,,,,,14.88505935668945,14.89965534210205,0.014595985412601209
면목로,서비스 도로,37.5571803,127.0763957,37.5572581,127.0761709,,,,1126759929,,,,,14.88505935668945,14.82461166381836,0.0604476928710902
,서비스 도로,37.5611371,127.0743073,37.5610775,127.0744798,,,,1127592528,,,,,13.78028392791748,14.310133934021,0.5298500061035192
동일로,주도로,37.5610453,127.0745732,37.5609709,127.0745311,,,,1043624490,,,True,,14.25100135803223,14.28102779388428,0.030026435852049005
,서비스 도로,37.5610453,127.0745732,37.5610775,127.0744798,,,,1127592528,,,,,14.25100135803223,14.310133934021,0.05913257598876953
,서비스 도로,37.5610775,127.0744798,37.5610453,127.0745732,,,,1127592528,,,,,14.310133934021,14.25100135803223,0.05913257598876953
,서비스 도로,37.5610775,127.0744798,37.5611371,127.0743073,,,,1127592528,,,,,14.310133934021,13.78028392791748,0.5298500061035192
,,37.5610775,127.0744798,37.5598711,127.0735994,,,,816484837,,,,,14.310133934021,16.72156715393066,2.411433219909661
,,37.5610775,127.0744798,37.5621205,127.0751307,,,,816484837,,,,,14.310133934021,14.20944786071777,0.10068607330322976
천호대로101길,주거지 도로,37.5609976,127.0755229,37.5607458,127.0753693,,,,416821842,,,True,,15.42912197113037,15.26952838897705,0.15959358215331854
천호대로101길,서비스 도로,37.5609976,127.0755229,37.5610079,127.0752482,,,,1127592536,,,,,15.42912197113037,15.11807918548584,0.3110427856445295
천호대로101길,서비스 도로,37.5610079,127.0752482,37.5609976,127.0755229,,,,1127592536,,,,,15.11807918548584,15.42912197113037,0.3110427856445295
천호대로101길,서비스 도로,37.5612632,127.0754837,37.5612057,127.0756488,,,,1127592542,,,,,15.4274377822876,15.4813756942749,0.053937911987301135
천호대로101길,주거지 도로,37.5612057,127.0756488,37.5611796,127.0756339,,,,416821842,,,True,,15.4813756942749,15.48362064361572,0.0022449493408203125
천호대로101길,서비스 도로,37.5612057,127.0756488,37.5612632,127.0754837,,,,1127592542,,,,,15.4813756942749,15.4274377822876,0.053937911987301135
동일로66길,서비스 도로,37.5615345,127.0753946,37.5617589,127.0755137,,,,1127592553,,,,,15.07558536529541,14.39716148376465,0.6784238815307599
동일로66길,주거지 도로,37.5617589,127.0755137,37.5616224,127.075887,,,,380764182,,,True,,14.39716148376465,15.12881088256836,0.7316493988037092
동일로66길,서비스 도로,37.5617589,127.0755137,37.5615345,127.0753946,,,,1127592553,,,,,14.39716148376465,15.07558536529541,0.6784238815307599
긴고랑로19길,주거지 도로,37.5625297,127.0846228,37.5624012,127.0845541,,,,380760272,,,,,22.16071701049805,21.62054824829102,0.5401687622070312
긴고랑로19길,주거지 도로,37.5625297,127.0846228,37.5626563,127.0846906,,,,380760272,,,,,22.16071701049805,22.68111801147461,0.520401000976559
긴고랑로19길,서비스 도로,37.5625297,127.0846228,37.5626235,127.0843306,,,,1128177650,,,,,22.16071701049805,21.25688362121582,0.9038333892822301
긴고랑로19길,서비스 도로,37.5626235,127.0843306,37.5625297,127.0846228,,,,1128177650,,,,,21.25688362121582,22.16071701049805,0.9038333892822301
능동로50길,주거지 도로,37.5636879,127.0848683,37.5637202,127.08478,,,,380722351,,,True,,24.50980567932129,24.1556396484375,0.35416603088378906
능동로50길,서비스 도로,37.5636879,127.0848683,37.5631769,127.0845816,,,,1128177676,,,,,24.50980567932129,23.03288459777832,1.4769210815429688
능동로50길,서비스 도로,37.5630841,127.0845295,37.5631769,127.0845816,,,,1128177676,,,,,22.72430419921875,23.03288459777832,0.3085803985595703
긴고랑로17길,주거지 도로,37.5632947,127.0842824,37.5624801,127.0838272,,,,380760271,,,,,21.8903980255127,19.06611251831055,2.8242855072021484
긴고랑로17길,주거지 도로,37.5632947,127.0842824,37.5637982,127.0845564,,,,380760271,,,,,21.8903980255127,23.2155704498291,1.3251724243164027
긴고랑로17길,서비스 도로,37.5632947,127.0842824,37.5631769,127.0845816,,,,1128177677,,,,,21.8903980255127,23.03288459777832,1.1424865722656214
능동로50길,서비스 도로,37.5631769,127.0845816,37.5630841,127.0845295,,,,1128177676,,,,,23.03288459777832,22.72430419921875,0.3085803985595703
능동로50길,서비스 도로,37.5631769,127.0845816,37.5636879,127.0848683,,,,1128177676,,,,,23.03288459777832,24.50980567932129,1.4769210815429688
긴고랑로17길,서비스 도로,37.5631769,127.0845816,37.5632947,127.0842824,,,,1128177677,,,,,23.03288459777832,21.8903980255127,1.1424865722656214
동일로26길,주거지 도로,37.5449193,127.0680017,37.5448928,127.0680803,,,,255631684,,,,,14.51730251312256,14.60733604431152,0.09003353118895951
동일로26길,주거지 도로,37.5449193,127.0680017,37.544978,127.0678273,,,,255631684,,,,,14.51730251312256,14.32187938690186,0.19542312622069957
,서비스 도로,37.5449193,127.0680017,37.5447503,127.0679111,,,,1131438001,,,,,14.51730251312256,14.57746410369873,0.0601615905761701
,서비스 도로,37.5447503,127.0679111,37.5449193,127.0680017,,,,1131438001,,,,,14.57746410369873,14.51730251312256,0.0601615905761701
,서비스 도로,37.5446971,127.0677313,37.5448255,127.0673531,,,,1131438011,,,,,14.46798324584961,14.04541492462158,0.4225683212280291
아차산로23길,주거지 도로,37.5448255,127.0673531,37.5450897,127.0674956,,,,1131091550,,,,,14.04541492462158,13.98847579956055,0.05693912506102983
아차산로23길,주거지 도로,37.5448255,127.0673531,37.5447211,127.0672968,,,,1131091550,,,,,14.04541492462158,14.06844234466553,0.023027420043948865
,서비스 도로,37.5448255,127.0673531,37.5446971,127.0677313,,,,1131438011,,,,,14.04541492462158,14.46798324584961,0.4225683212280291
,,37.5445932,127.0677888,37.5444895,127.0680852,,,,1131438020,,,,,14.58318996429443,14.83354759216309,0.25035762786865945
아차산로25길,주거지 도로,37.5444895,127.0680852,37.5445656,127.0681255,,,,381409369,,,,,14.83354759216309,14.83615303039551,0.0026054382324200986
아차산로25길,주거지 도로,37.5444895,127.0680852,37.5443557,127.0680142,,,,381409369,,,,,14.83354759216309,14.82471084594727,0.008836746215820312
,,37.5444895,127.0680852,37.5445932,127.0677888,,,,1131438020,,,,,14.83354759216309,14.58318996429443,0.25035762786865945
,서비스 도로,37.5441121,127.0675539,37.543894,127.0677693,,,,1131438031,,,,,14.63132667541504,14.75774765014648,0.12642097473143998
아차산로25길,주거지 도로,37.543894,127.0677693,37.5441133,127.0678856,,,,381409369,,,,,14.75774765014648,14.79778575897217,0.04003810882568892
아차산로25길,주거지 도로,37.543894,127.0677693,37.5437099,127.0676716,,,,381409369,,,,,14.75774765014648,14.70876884460449,0.04897880554199041
,서비스 도로,37.543894,127.0677693,37.5441121,127.0675539,,,,1131438031,,,,,14.75774765014648,14.63132667541504,0.12642097473143998
,서비스 도로,37.5442232,127.0672272,37.5442799,127.0670588,,,,1131438044,,,,,14.33399963378906,14.13505268096924,0.19894695281982067
아차산로23길,주거지 도로,37.5442799,127.0670588,37.5443766,127.067111,,,,381409368,,,,,14.13505268096924,14.12624359130859,0.00880908966064986
아차산로23길,주거지 도로,37.5442799,127.0670588,37.5442422,127.0670385,,,,381409368,,,,,14.13505268096924,14.13945484161377,0.004402160644529474
,서비스 도로,37.5442799,127.0670588,37.5442232,127.0672272,,,,1131438044,,,,,14.13505268096924,14.33399963378906,0.19894695281982067
동일로24길,주거지 도로,37.5434672,127.0672194,37.5436386,127.0667129,,,,381409366,,,True,,14.49848461151123,14.07080078125,0.42768383026123047
동일로24길,서비스 도로,37.5434672,127.0672194,37.5437099,127.0676716,,,,789794101,,,,,14.49848461151123,14.70876884460449,0.21028423309325994
,서비스 도로,37.5440521,127.0672677,37.5441484,127.0669879,,,,1131438068,,,,,14.45108890533447,14.14562797546387,0.30546092987060014
아차산로23길,주거지 도로,37.5441484,127.0669879,37.5442422,127.0670385,,,,381409368,,,,,14.14562797546387,14.13945484161377,0.006173133850101209
아차산로23길,주거지 도로,37.5441484,127.0669879,37.5439971,127.0669063,,,,381409368,,,,,14.14562797546387,14.13864517211914,0.006982803344730115
,서비스 도로,37.5441484,127.0669879,37.5440521,127.0672677,,,,1131438068,,,,,14.14562797546387,14.45108890533447,0.30546092987060014
,서비스 도로,37.5439107,127.0671546,37.5439971,127.0669063,,,,1131438075,,,,,14.40804862976074,14.13864517211914,0.2694034576415998
아차산로23길,주거지 도로,37.5437756,127.0667868,37.5439971,127.0669063,,,,381409368,,,,,14.10283184051514,14.13864517211914,0.035813331604000354
아차산로23길,주거지 도로,37.5437756,127.0667868,37.5436386,127.0667129,,,,381409368,,,,,14.10283184051514,14.07080078125,0.03203105926514027
,,37.5437756,127.0667868,37.5437075,127.066981,,,,1131438079,,,,,14.10283184051514,14.31849670410156,0.21566486358642045
,,37.5437075,127.066981,37.5437756,127.0667868,,,,1131438079,,,,,14.31849670410156,14.10283184051514,0.21566486358642045
,주거지 도로,37.544014,127.065597,37.5440364,127.065531,,,,894996350,,,,,11.63161659240723,11.42467498779297,0.2069416046142596
,주거지 도로,37.544014,127.065597,37.5439395,127.0658162,,,,894996350,,,,,11.63161659240723,12.28024387359619,0.6486272811889595
,서비스 도로,37.544014,127.065597,37.5440519,127.0656192,,,parking_aisle,1131469130,,,,,11.63161659240723,11.62871074676514,0.0029058456420898438
,서비스 도로,37.5445214,127.0661488,37.5445317,127.0661185,,,parking_aisle,1131469130,,,,,12.47746562957764,12.39589786529541,0.08156776428223012
,서비스 도로,37.5445214,127.0661488,37.5440519,127.0656192,,,parking_aisle,1131469130,,,,,12.47746562957764,11.62871074676514,0.8487548828125
,서비스 도로,37.5445214,127.0661488,37.5445085,127.0661865,,,parking_aisle,1131516677,,,,,12.47746562957764,12.57465839385986,0.09719276428221946
,서비스 도로,37.5448226,127.0660859,37.5445317,127.0661185,,,parking_aisle,1131469130,,,,,12.09942626953125,12.39589786529541,0.29647159576416016
,서비스 도로,37.5446474,127.0661825,37.5445317,127.0661185,,,parking_aisle,1131469131,,,,,12.44374847412109,12.39589786529541,0.04785060882568004
,서비스 도로,37.5445317,127.0661185,37.5445214,127.0661488,,,parking_aisle,1131469130,,,,,12.39589786529541,12.47746562957764,0.08156776428223012
,서비스 도로,37.5445317,127.0661185,37.5446474,127.0661825,,,parking_aisle,1131469131,,,,,12.39589786529541,12.44374847412109,0.04785060882568004
,서비스 도로,37.5445317,127.0661185,37.5448226,127.0660859,,,parking_aisle,1131469130,,,,,12.39589786529541,12.09942626953125,0.29647159576416016
,,37.5454468,127.066001,37.545423,127.0659876,,,,842101764,,,,,10.89170360565186,10.86718463897705,0.024518966674810017
,,37.5454468,127.066001,37.545567,127.0660686,,,,842101764,,,,,10.89170360565186,10.96155548095703,0.06985187530516868
,,37.5454468,127.066001,37.545227,127.0666411,,,,"[1131514208, 1131514209]",,,,,10.89170360565186,13.04798889160156,2.1562852859497
아차산로21길,주거지 도로,37.545227,127.0666411,37.5452137,127.0666336,,,,381409367,,,True,,13.04798889160156,13.03026390075684,0.017724990844721233
,,37.545227,127.0666411,37.5454468,127.066001,,,,"[1131514208, 1131514209]",,,,,13.04798889160156,10.89170360565186,2.1562852859497
아차산로21길,주거지 도로,37.5452137,127.0666336,37.5449942,127.0665094,,,,381409367,,,True,,13.03026390075684,12.82898807525635,0.20127582550049006
,서비스 도로,37.5452137,127.0666336,37.5451798,127.0672261,,,,1131514223,,,,,13.03026390075684,13.73525810241699,0.7049942016601509
동일로26길,주거지 도로,37.5451798,127.0672261,37.5450897,127.0674956,,,,255631684,,,,,13.73525810241699,13.98847579956055,0.25321769714356
동일로26길,주거지 도로,37.5451798,127.0672261,37.5453519,127.0667118,,,,255631684,,,,,13.73525810241699,13.2146053314209,0.5206527709960902
,서비스 도로,37.5451798,127.0672261,37.5452137,127.0666336,,,,1131514223,,,,,13.73525810241699,13.03026390075684,0.7049942016601509
,서비스 도로,37.5438484,127.0664945,37.5437322,127.0664336,,,,1131514279,,,,,13.68645572662354,13.66229629516602,0.024159431457521308
동일로24길,주거지 도로,37.5437322,127.0664336,37.5437364,127.0664211,,,,381409366,,,True,,13.66229629516602,13.64121246337891,0.021083831787109375
,서비스 도로,37.5437322,127.0664336,37.5438484,127.0664945,,,,1131514279,,,,,13.66229629516602,13.68645572662354,0.024159431457521308
,,37.5439957,127.0658993,37.5439801,127.0658396,,,,1131516674,,,,,12.41224575042725,12.28864574432373,0.12360000610351918
,,37.5439957,127.0658993,37.5445085,127.0661865,,,,1131516674,,,,,12.41224575042725,12.57465839385986,0.16241264343261008
,,37.5439957,127.0658993,37.5439867,127.0659266,,,,1131516679,,,,,12.41224575042725,12.48636245727539,0.07411670684814098
,,37.5439801,127.0658396,37.54404,127.0656647,,,,1131516674,,,,,12.28864574432373,11.76566410064697,0.5229816436767596
,,37.5439801,127.0658396,37.5439957,127.0658993,,,,1131516674,,,,,12.28864574432373,12.41224575042725,0.12360000610351918
,,37.5439801,127.0658396,37.5439395,127.0658162,,,,1131516678,,,,,12.28864574432373,12.28024387359619,0.008401870727540839
,,37.54404,127.0656647,37.5441882,127.0657479,,,,1131516674,,,,,11.76566410064697,11.76483058929443,0.0008335113525408389
,,37.54404,127.0656647,37.5439801,127.0658396,,,,1131516674,,,,,11.76566410064697,12.28864574432373,0.5229816436767596
,,37.54404,127.0656647,37.5440519,127.0656192,,,,1131516676,,,,,11.76566410064697,11.62871074676514,0.1369533538818306
,,37.5441882,127.0657479,37.54404,127.0656647,,,,1131516674,,,,,11.76483058929443,11.76566410064697,0.0008335113525408389
,,37.5441632,127.0652947,37.5441258,127.0652741,,,,842101764,,,,,10.79670715332031,10.82789707183838,0.03118991851806996
,,37.5441632,127.0652947,37.5442115,127.0653213,,,,842101764,,,,,10.79670715332031,10.77723979949951,0.01946735382080078
,,37.5441632,127.0652947,37.5440519,127.0656192,,,,"[1131516675, 1131516676]",,,,,10.79670715332031,11.62871074676514,0.8320035934448295
,서비스 도로,37.5440519,127.0656192,37.544014,127.065597,,,parking_aisle,1131469130,,,,,11.62871074676514,11.63161659240723,0.0029058456420898438
,,37.5440519,127.0656192,37.54404,127.0656647,,,,1131516676,,,,,11.62871074676514,11.76566410064697,0.1369533538818306
,서비스 도로,37.5440519,127.0656192,37.5445214,127.0661488,,,parking_aisle,1131469130,,,,,11.62871074676514,12.47746562957764,0.8487548828125
,,37.5440519,127.0656192,37.5441632,127.0652947,,,,"[1131516675, 1131516676]",,,,,11.62871074676514,10.79670715332031,0.8320035934448295
아차산로21길,주거지 도로,37.5444958,127.0662234,37.5442115,127.0660594,,,,381409367,,,True,,12.66935348510742,12.5474681854248,0.12188529968262074
,서비스 도로,37.5444958,127.0662234,37.5445085,127.0661865,,,parking_aisle,1131516677,,,,,12.66935348510742,12.57465839385986,0.09469509124756037
,,37.5445085,127.0661865,37.5439957,127.0658993,,,,1131516674,,,,,12.57465839385986,12.41224575042725,0.16241264343261008
,서비스 도로,37.5445085,127.0661865,37.5444958,127.0662234,,,parking_aisle,1131516677,,,,,12.57465839385986,12.66935348510742,0.09469509124756037
,,37.5445085,127.0661865,37.5448693,127.0664379,,,,1131516674,,,,,12.57465839385986,12.78139495849609,0.20673656463623047
,서비스 도로,37.5445085,127.0661865,37.5445214,127.0661488,,,parking_aisle,1131516677,,,,,12.57465839385986,12.47746562957764,0.09719276428221946
아차산로21길,주거지 도로,37.5448693,127.0664379,37.5446514,127.0663132,,,,381409367,,,True,,12.78139495849609,12.71898460388184,0.06241035461425071
,,37.5448693,127.0664379,37.5445085,127.0661865,,,,1131516674,,,,,12.78139495849609,12.57465839385986,0.20673656463623047
,주거지 도로,37.5439395,127.0658162,37.544014,127.065597,,,,894996350,,,,,12.28024387359619,11.63161659240723,0.6486272811889595
,주거지 도로,37.5439395,127.0658162,37.5439162,127.0658849,,,,894996350,,,,,12.28024387359619,12.46667098999023,0.1864271163940412
,,37.5439395,127.0658162,37.5439801,127.0658396,,,,1131516678,,,,,12.28024387359619,12.28864574432373,0.008401870727540839
아차산로21길,주거지 도로,37.5439867,127.0659266,37.5439162,127.0658849,,,,381409367,,,True,,12.48636245727539,12.46667098999023,0.019691467285159803
,,37.5439867,127.0659266,37.5439957,127.0658993,,,,1131516679,,,,,12.48636245727539,12.41224575042725,0.07411670684814098
동일로,주도로,37.5456852,127.0660422,37.5457887,127.0661026,,,,1135326939,,,True,,11.03428554534912,11.15177440643311,0.11748886108399148
아차산로21길,주거지 도로,37.5462824,127.0672377,37.5462023,127.0671925,,,,381409367,,,True,,12.66968154907227,12.61966037750244,0.05002117156982955
,서비스 도로,37.5462824,127.0672377,37.5462508,127.0678122,,,,1136598090,,,,,12.66968154907227,12.88006210327148,0.21038055419921164
능동로13길,주거지 도로,37.5462508,127.0678122,37.5466453,127.0674428,,,,255631683,,,,,12.88006210327148,12.62730312347412,0.2527589797973615
능동로13길,주거지 도로,37.5462508,127.0678122,37.5462286,127.067833,,,,255631683,,,,,12.88006210327148,12.95608425140381,0.07602214813232955
,서비스 도로,37.5462508,127.0678122,37.5462824,127.0672377,,,,1136598090,,,,,12.88006210327148,12.66968154907227,0.21038055419921164
,,37.5459121,127.0674575,37.5460357,127.0670983,,,,1136598091,,,,,13.48150062561035,12.59378814697266,0.88771247863769
아차산로21길,주거지 도로,37.5460357,127.0670983,37.5457864,127.0669574,,,,381409367,,,True,,12.59378814697266,13.07603454589844,0.4822463989257795
,,37.5460357,127.0670983,37.5459121,127.0674575,,,,1136598091,,,,,12.59378814697266,13.48150062561035,0.88771247863769
,,37.5458529,127.0675937,37.5457611,127.0678577,,,,1136598092,,,,,13.77923965454102,13.65317344665527,0.1260662078857493
,서비스 도로,37.5456082,127.0675452,37.5455429,127.0677401,,,,1136598109,,,,,13.89393711090088,13.83697319030762,0.05696392059325994
아차산로23길,주거지 도로,37.5455429,127.0677401,37.5457611,127.0678577,,,,1131091550,,,,,13.83697319030762,13.65317344665527,0.18379974365235086
아차산로23길,주거지 도로,37.5455429,127.0677401,37.5455211,127.0677283,,,,1131091550,,,,,13.83697319030762,13.8427906036377,0.005817413330079901
,서비스 도로,37.5455429,127.0677401,37.5456082,127.0675452,,,,1136598109,,,,,13.83697319030762,13.89393711090088,0.05696392059325994
