도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부
,,37.5426571,127.0841056,37.5421336,127.0839262,,,,396852262,,,,
,서비스 도로,37.5426571,127.0841056,37.5427555,127.0837094,building_passage,,,"[1225786636, 1225786606, 1162931951]",,,,
자양로,주도로,37.5426191,127.0842585,37.5427423,127.0843139,,,,1206937736,,,,
자양로,주도로,37.5426191,127.0842585,37.5425244,127.0842191,,,,1206937737,,6,,
,서비스 도로,37.5426191,127.0842585,37.5426571,127.0841056,,,,1225786636,,,,
,,37.5452152,127.085042,37.5451388,127.0850351,,,,1162931952,,,,
,,37.5452152,127.085042,37.5452863,127.0853258,,,,473596913,,,,
,,37.5452152,127.085042,37.545703,127.0787493,,,,842101756,,,,
,,37.5451388,127.0850351,37.5450364,127.0850232,,,,1162931952,,,,
,,37.5451388,127.0850351,37.5452152,127.085042,,,,1162931952,,,,
광나루로,2차로,37.5451388,127.0850351,37.5454141,127.0800717,,,,842101776,,3,True,
,,37.5450364,127.0850232,37.5449536,127.0850165,,,,1162931952,,,,
,,37.5450364,127.0850232,37.5451388,127.0850351,,,,1162931952,,,,
광나루로,2차로,37.5450364,127.0850232,37.545022,127.0852593,,,,1206937733,,4,True,
,,37.5449536,127.0850165,37.5449041,127.0850599,,,,396852262,,,,
,,37.5449536,127.0850165,37.5449931,127.0844502,,,,842101757,,,,
,,37.5449536,127.0850165,37.5450364,127.0850232,,,,1162931952,,,,
자양번영로,3차로,37.5379207,127.0770962,37.5380336,127.0771393,,,,37401581,30,4,,
자양번영로,3차로,37.5379207,127.0770962,37.5373994,127.0769243,,,,37401581,30,4,,
,,37.5379207,127.0770962,37.5383618,127.0754882,,,,"[1221495333, 1221495343]",,,,
,,37.5379207,127.0770962,37.5379274,127.077234,,,,"[1221495338, 1221495333]",,,,
아차산로,2차로,37.5381129,127.0772999,37.538158,127.0771247,,,,482385996,50,3,True,
,,37.5381129,127.0772999,37.5380027,127.0772607,,,,1164427513,,,,
,,37.5381129,127.0772999,37.5381605,127.0773168,,,,1164427513,,,,
,주거지 도로,37.5393053,127.0769282,37.5392638,127.0770631,,,,1150604874,,,,
,주거지 도로,37.5393053,127.0769282,37.5393058,127.0769266,,,,1150604874,,,,
,주거지 도로,37.5393053,127.0769282,37.5390847,127.0773582,,,,1164427514,,,,
아차산로,2차로,37.5380027,127.0772607,37.5376324,127.0787038,,,,516723474,50,3,True,
,,37.5380027,127.0772607,37.5379274,127.077234,,,,1164427513,,,,
,,37.5380027,127.0772607,37.5381129,127.0772999,,,,1164427513,,,,
,,37.5393552,127.0786962,37.5393409,127.0786042,,,,1168190002,,,,
,주거지 도로,37.5393552,127.0786962,37.5396467,127.078636,,,,1168190003,20,,,
,주거지 도로,37.5393552,127.0786962,37.5392987,127.0790842,,,,1168190003,20,,,
,,37.5396467,127.078636,37.5397752,127.0786038,,,,1168190001,,,,
,주거지 도로,37.5396467,127.078636,37.5393552,127.0786962,,,,1168190003,20,,,
,주거지 도로,37.5396467,127.078636,37.5398535,127.0794829,,,,367553840,20,,,
,주거지 도로,37.5396467,127.078636,37.5395242,127.0774574,,,,367553840,20,,,
,,37.5393409,127.0786042,37.539327,127.0785064,,,,1168190000,,,,
,,37.5393409,127.0786042,37.539327,127.0785064,,,,1168190002,,,,
,,37.5393409,127.0786042,37.5393552,127.0786962,,,,1168190002,,,,
,,37.5397752,127.0786038,37.5396467,127.078636,,,,1168190001,,,,
,,37.5397752,127.0786038,37.5402678,127.0788709,,,,"[519675809, 519675812]",,,,
,,37.5397752,127.0786038,37.5401156,127.0776094,,,,"[519675809, 368446740]",,,,
,,37.539327,127.0785064,37.5393409,127.0786042,,,,1168190000,,,,
,,37.539327,127.0785064,37.5393409,127.0786042,,,,1168190002,,,,
,,37.539327,127.0785064,37.5393148,127.0783525,,,,1168190002,,,,
,,37.5393148,127.0783525,37.5390538,127.0784,,,,1168190002,,,,
,,37.5393148,127.0783525,37.539327,127.0785064,,,,1168190002,,,,
,주거지 도로,37.5393148,127.0783525,37.5390847,127.0773582,,,,"[1169235900, 367553846]",20,,,
,주거지 도로,37.5398535,127.0794829,37.5401924,127.0800215,,,,367553840,20,,,
,주거지 도로,37.5398535,127.0794829,37.5396467,127.078636,,,,367553840,20,,,
,,37.5398535,127.0794829,37.5392987,127.0790842,,,,"[1168190003, 367553843, 1168190004, 1168189999]",20,,,
,,37.5417932,127.0801919,37.5417682,127.0804825,,,,"[1214667537, 1169235901]",,,,
,주거지 도로,37.5429855,127.078502,37.5430679,127.078407,,,,1171063666,,,,
,,37.5435404,127.0784639,37.5435988,127.0780131,,,,1171063667,,,,
,,37.5435404,127.0784639,37.5433276,127.0784382,,,,1171063668,,,,
,,37.5435404,127.0784639,37.5437148,127.078485,,,,1171063668,,,,
,,37.5437148,127.078485,37.5435404,127.0784639,,,,1171063668,,,,
,주거지 도로,37.5430679,127.078407,37.5429855,127.078502,,,,1171063666,,,,
,주거지 도로,37.5430679,127.078407,37.5431083,127.0782809,,,,1171063666,,,,
,,37.5430679,127.078407,37.5425861,127.0783489,,,,1171063668,,,,
,,37.5430679,127.078407,37.5433276,127.0784382,,,,1171063668,,,,
,주거지 도로,37.543866,127.0780768,37.5437036,127.0780215,,,,468471043,20,,,
,주거지 도로,37.543866,127.0780768,37.5438596,127.0785027,,,,468471043,20,,,
,서비스 도로,37.543866,127.0780768,37.5438703,127.0779802,,,,1171063672,,,,
,주거지 도로,37.5435988,127.0780131,37.5433641,127.0779942,,,,468471043,20,,,
,주거지 도로,37.5435988,127.0780131,37.5437036,127.0780215,,,,468471043,20,,,
,,37.5435988,127.0780131,37.5435404,127.0784639,,,,1171063667,,,,
,주거지 도로,37.5438596,127.0785027,37.543866,127.0780768,,,,468471043,20,,,
,서비스 도로,37.5438596,127.0785027,37.5437845,127.0784896,,,,1171063671,,,,
,주거지 도로,37.5438596,127.0785027,37.5440068,127.078993,,,,468471043,20,,,
,,37.5425861,127.0783489,37.5430679,127.078407,,,,1171063668,,,,
,서비스 도로,37.5438703,127.0779802,37.543866,127.0780768,,,,1171063672,,,,
,,37.5433276,127.0784382,37.5430679,127.078407,,,,1171063668,,,,
,,37.5433276,127.0784382,37.5435404,127.0784639,,,,1171063668,,,,
,,37.5433276,127.0784382,37.5433377,127.078318,,,,1171063674,,,,
,주거지 도로,37.5431083,127.0782809,37.5430679,127.078407,,,,1171063666,,,,
,서비스 도로,37.5431083,127.0782809,37.5431372,127.0782883,,,,1171063670,,,,
,주거지 도로,37.5431083,127.0782809,37.5431348,127.0779578,,,,1171063666,,,,
,서비스 도로,37.5431372,127.0782883,37.5431083,127.0782809,,,,1171063670,,,,
,주거지 도로,37.5448556,127.0788697,37.5440068,127.078993,,,,468471043,20,,,
,,37.5433377,127.078318,37.5433276,127.0784382,,,,1171063674,,,,
,주거지 도로,37.5431348,127.0779578,37.5428562,127.0779135,,,,468471043,20,,,
,주거지 도로,37.5431348,127.0779578,37.5433641,127.0779942,,,,468471043,20,,,
,주거지 도로,37.5431348,127.0779578,37.5431083,127.0782809,,,,1171063666,,,,
,주거지 도로,37.5440068,127.078993,37.5438596,127.0785027,,,,468471043,20,,,
,주거지 도로,37.5440068,127.078993,37.5448556,127.0788697,,,,468471043,20,,,
,주거지 도로,37.5440068,127.078993,37.5441274,127.0797729,,,,1171063669,,,,
,서비스 도로,37.5437845,127.0784896,37.5438596,127.0785027,,,,1171063671,,,,
,주거지 도로,37.5441274,127.0797729,37.5440068,127.078993,,,,1171063669,,,,
,주거지 도로,37.5392987,127.0790842,37.5390538,127.0784,,,,367553846,20,,,
,,37.5392987,127.0790842,37.5398535,127.0794829,,,,"[367553843, 1168190003, 1168190004, 1168189999]",20,,,
,주거지 도로,37.5392987,127.0790842,37.5393552,127.0786962,,,,1168190003,20,,,
,,37.5390538,127.0784,37.5393148,127.0783525,,,,1168190002,,,,
,주거지 도로,37.5390538,127.0784,37.5390847,127.0773582,,,,367553846,20,,,
,주거지 도로,37.5390538,127.0784,37.5392987,127.0790842,,,,367553846,20,,,
,,37.5369719,127.1006802,37.5369402,127.1006439,,yes,,1175590025,,,,
,,37.5369402,127.1006439,37.5369719,127.1006802,,yes,,1175590025,,,,
,,37.5369402,127.1006439,37.5365158,127.1012975,,yes,,172203057,,,True,
능동로13길,주거지 도로,37.5440026,127.0698746,37.5441208,127.0697548,,,,255631683,,,,
능동로13길,주거지 도로,37.5440026,127.0698746,37.5434896,127.0703948,,,,255631683,,,,
,서비스 도로,37.5440026,127.0698746,37.5438869,127.0698245,,,parking_aisle,1120240307,,,True,
아차산로78길,주거지 도로,37.5503229,127.1088705,37.5503666,127.1087805,,,,241860083,,,,
아차산로78길,주거지 도로,37.5503229,127.1088705,37.5499961,127.1095432,,,,241860083,,,,
동일로28길,서비스 도로,37.5456248,127.0696842,37.5458557,127.0700241,,,,417362127,,,,
동일로28길,서비스 도로,37.5456248,127.0696842,37.5455311,127.0695463,,,,417362127,,,,
,서비스 도로,37.5456248,127.0696842,37.5457076,127.0695876,,,,1190544710,,,,
,서비스 도로,37.5457076,127.0695876,37.5456248,127.0696842,,,,1190544710,,,,
긴고랑로23길,주거지 도로,37.5611156,127.0853028,37.5607592,127.0850938,,,,380760284,,,,
긴고랑로23길,서비스 도로,37.5611156,127.0853028,37.5610114,127.0856013,,,,1191393597,,,,
긴고랑로23길,주거지 도로,37.5611156,127.0853028,37.5616124,127.085479,,,,380760284,,,,
긴고랑로23길,서비스 도로,37.5610114,127.0856013,37.5611156,127.0853028,,,,1191393597,,,,
,,37.5363987,127.0835873,37.5364079,127.0837144,,,,1193259431,,,,
,,37.5363987,127.0835873,37.5363916,127.0834587,,,,1193259431,,,,
자양로,주도로,37.5363987,127.0835873,37.5363103,127.0836135,,,,1193259435,,3,True,
,,37.5363916,127.0834587,37.5363987,127.0835873,,,,1193259431,,,,
,,37.5363916,127.0834587,37.5364399,127.0833806,,,,1193259447,,,,
,,37.5363916,127.0834587,37.5361651,127.0835573,,,,1193259447,,,,
,,37.5365449,127.0833663,37.5366217,127.0833572,,,,1193259432,,,,
,,37.5365449,127.0833663,37.5364399,127.0833806,,,,1193259432,,,,
아차산로,2차로,37.5365449,127.0833663,37.536546,127.0835437,,,,1199529111,50,3,True,
,,37.5364399,127.0833806,37.5365449,127.0833663,,,,1193259432,,,,
,,37.5364399,127.0833806,37.5369342,127.0811823,,,,"[1221495338, 1193259447]",,,,
,,37.5364399,127.0833806,37.5363916,127.0834587,,,,1193259447,,,,
,,37.5367721,127.0837187,37.5368241,127.0838034,,,,396852493,,,,
,,37.5367721,127.0837187,37.5367696,127.0836167,,,,1193259433,,,,
,,37.5367721,127.0837187,37.5366911,127.0837679,,,,"[396852493, 1193259430]",,,,
,,37.5367661,127.0834778,37.5367696,127.0836167,,,,1193259433,,,,
,,37.5367661,127.0834778,37.5367626,127.0833368,,,,1193259433,,,,
자양로,주도로,37.5367661,127.0834778,37.5366727,127.0835045,,,,1199529113,,4,True,
,,37.5367626,127.0833368,37.5368434,127.0832226,,,,1038169058,,,,
,,37.5367626,127.0833368,37.5366724,127.0833487,,,,1193259432,,,,
,,37.5367626,127.0833368,37.5367661,127.0834778,,,,1193259433,,,,
자양로16길,주거지 도로,37.5362085,127.0839153,37.5361841,127.0837867,,,,174699421,,,,
,,37.5362085,127.0839153,37.5364168,127.0838369,,,,1193259450,,,,
,,37.5362085,127.0839153,37.5346269,127.0845019,,,,1193259450,,,,
자양로16길,주거지 도로,37.5362085,127.0839153,37.5367792,127.0851069,,,,174699421,,,,
자양로13길,주거지 도로,37.5358959,127.0836495,37.5353212,127.0829765,,,,85960685,,,,
자양로13길,주거지 도로,37.5358959,127.0836495,37.535948,127.0837207,,,,85960685,,,,
,,37.5358959,127.0836495,37.5361651,127.0835573,,,,1193259447,,,,
,,37.5358959,127.0836495,37.5348586,127.0840221,,,,1193259447,,,,
자양로15길,주거지 도로,37.5361651,127.0835573,37.536232,127.0836367,,,,174699420,,,,
자양로15길,주거지 도로,37.5361651,127.0835573,37.5359673,127.0831829,,,,174699420,,,,
,,37.5361651,127.0835573,37.5358959,127.0836495,,,,1193259447,,,,
,,37.5361651,127.0835573,37.5363916,127.0834587,,,,1193259447,,,,
,서비스 도로,37.5345194,127.0845454,37.5346632,127.0850815,,,,1193259436,,,,
,서비스 도로,37.5345194,127.0845454,37.5344909,127.084439,,,,1193259436,,,,
,,37.5345194,127.0845454,37.5346269,127.0845019,,,,1193259450,,,,
,,37.5345194,127.0845454,37.5342221,127.0846657,,,,1193259450,,,,
,서비스 도로,37.5346632,127.0850815,37.5345194,127.0845454,,,,1193259436,,,,
,서비스 도로,37.5344909,127.084439,37.5345194,127.0845454,,,,1193259436,,,,
,서비스 도로,37.5344909,127.084439,37.5344564,127.0843009,,,,1193259436,,,,
자양로,주도로,37.5344909,127.084439,37.5345997,127.0843971,,,,1193259439,50,3,True,
,서비스 도로,37.5344564,127.0843009,37.5344909,127.084439,,,,1193259436,,,,
자양로,주도로,37.5344564,127.0843009,37.5338904,127.0845109,,,,1193259442,,3,True,
,,37.5345997,127.0843971,37.5346269,127.0845019,,,,1193259440,,,,
,,37.5345997,127.0843971,37.5345643,127.0842609,,,,1193259440,,,,
자양로,주도로,37.5345997,127.0843971,37.5361841,127.0837867,,,,"[1198651841, 1193259434, 1193259439]",50,"['3', '4']",True,
자양로,주도로,37.5345643,127.0842609,37.5344564,127.0843009,,,,1193259438,,4,True,
,,37.5345643,127.0842609,37.5345997,127.0843971,,,,1193259440,,,,
,,37.5345643,127.0842609,37.5345363,127.0841533,,,,1193259440,,,,
,,37.5346269,127.0845019,37.5345997,127.0843971,,,,1193259440,,,,
,,37.5346269,127.0845019,37.5362085,127.0839153,,,,1193259450,,,,
,,37.5346269,127.0845019,37.5345194,127.0845454,,,,1193259450,,,,
,,37.5345363,127.0841533,37.5345643,127.0842609,,,,1193259440,,,,
,,37.5345363,127.0841533,37.5348586,127.0840221,,,,1193259447,,,,
,,37.5345363,127.0841533,37.5338722,127.0844236,,,,1193259447,,,,
,,37.5334544,127.084693,37.5334315,127.08461,,,,1193259441,,,,
,,37.5334544,127.084693,37.533498,127.084851,,,,1193259441,,,,
자양로,주도로,37.5334544,127.084693,37.5332644,127.0847802,,,,1193259442,,3,True,
,,37.5334315,127.08461,37.5334544,127.084693,,,,1193259441,,,,
,,37.5334315,127.08461,37.5338722,127.0844236,,,,1193259447,,,,
,,37.5334315,127.08461,37.5332327,127.0846941,,,,1193259447,,,,
,서비스 도로,37.5342221,127.0846657,37.5344707,127.0857901,,,,469346484,,,,
,서비스 도로,37.5342221,127.0846657,37.5341953,127.084553,,,,469346484,,,,
,,37.5342221,127.0846657,37.5345194,127.0845454,,,,1193259450,,,,
,,37.5342221,127.0846657,37.5335253,127.0849393,,,,1193259450,,,,
,,37.5364168,127.0838369,37.5364778,127.0838215,,,,1193259430,,,,
,,37.5364168,127.0838369,37.5364079,127.0837144,,,,1193259431,,,,
,,37.5364168,127.0838369,37.5362085,127.0839153,,,,1193259450,,,,
,,37.5335253,127.0849393,37.533498,127.084851,,,,1193259441,,,,
,,37.5335253,127.0849393,37.5342221,127.0846657,,,,1193259450,,,,
,,37.5335253,127.0849393,37.532685,127.0854493,,,,1193259450,,,,
자양로11길,주거지 도로,37.5348586,127.0840221,37.5346626,127.0832646,,,,174699403,,,,
자양로11길,주거지 도로,37.5348586,127.0840221,37.5348861,127.0841291,,,,174699403,,,,
,,37.5348586,127.0840221,37.5358959,127.0836495,,,,1193259447,,,,
,,37.5348586,127.0840221,37.5345363,127.0841533,,,,1193259447,,,,
자양로9길,주거지 도로,37.5338722,127.0844236,37.5338904,127.0845109,,,,85960675,,,,
,,37.5338722,127.0844236,37.5345363,127.0841533,,,,1193259447,,,,
,,37.5338722,127.0844236,37.5334315,127.08461,,,,1193259447,,,,
자양로9길,주거지 도로,37.5338722,127.0844236,37.5336777,127.0836157,,,,85960675,,,,
자양로7길,주거지 도로,37.5332327,127.0846941,37.5329344,127.0838836,,,,85960695,,,,
자양로7길,주거지 도로,37.5332327,127.0846941,37.5332644,127.0847802,,,,85960695,,,,
,,37.5332327,127.0846941,37.5334315,127.08461,,,,1193259447,,,,
,,37.5332327,127.0846941,37.5325357,127.0851211,,,,1193259447,,,,
,,37.532685,127.0854493,37.5326344,127.0853238,,,,617513165,,,,
,,37.532685,127.0854493,37.5325327,127.0855665,,,,1193259450,,,,
,,37.532685,127.0854493,37.5335253,127.0849393,,,,1193259450,,,,
,,37.5325357,127.0851211,37.532569,127.0851943,,,,617513165,,,,
,,37.5325357,127.0851211,37.5332327,127.0846941,,,,1193259447,,,,
,,37.5325357,127.0851211,37.5323342,127.0851255,,,,"[1193259446, 1193259447]",,,,
뚝섬로,2차로,37.5325327,127.0855665,37.5324785,127.0854452,,,,37398872,,2,,
,,37.5325327,127.0855665,37.532685,127.0854493,,,,1193259450,,,,
,,37.5325327,127.0855665,37.5324026,127.0856688,,,,1193259450,,,,
뚝섬로,2차로,37.5325327,127.0855665,37.5328283,127.0864079,,,,37398872,,2,,
,,37.5324026,127.0856688,37.5323466,127.0855466,,,,617513166,,,,
,,37.5324026,127.0856688,37.5325327,127.0855665,,,,1193259450,,,,
,,37.5324026,127.0856688,37.5320813,127.0859167,,,,1193259450,,,,
자양로,주거지 도로,37.5320813,127.0859167,37.5320155,127.0858011,,,,129730176,,,,
,,37.5320813,127.0859167,37.5324026,127.0856688,,,,1193259450,,,,
,,37.5320813,127.0859167,37.5319721,127.086001,,,,1193259450,,,,
자양로,주거지 도로,37.5320813,127.0859167,37.5324215,127.0867127,,,,129730176,,,,
,,37.5319721,127.086001,37.5319156,127.0858778,,,,617513167,,,,
,,37.5319721,127.086001,37.5320813,127.0859167,,,,1193259450,,,,
,,37.5319721,127.086001,37.5318483,127.0860945,,,,1193259450,,,,
자양로6길,주거지 도로,37.5318483,127.0860945,37.531789,127.0859751,,,,129730075,,1,True,
,,37.5318483,127.0860945,37.5319721,127.086001,,,,1193259450,,,,
,,37.5318483,127.0860945,37.5313025,127.086507,,,,1193259450,,,,
,,37.5313025,127.086507,37.5312502,127.0863893,,,,617513168,,,,
,,37.5313025,127.086507,37.5318483,127.0860945,,,,1193259450,,,,
,,37.5313025,127.086507,37.5311985,127.0865933,,,,1193259450,,,,
자양로4길,주거지 도로,37.5311985,127.0865933,37.5314259,127.0869026,,,,129729885,,,,
자양로4길,주거지 도로,37.5311985,127.0865933,37.5311237,127.0864865,,,,129729885,,,,
,,37.5311985,127.0865933,37.5313025,127.086507,,,,1193259450,,,,
,,37.5311985,127.0865933,37.5306341,127.0870113,,,,1193259450,,,,
자양로2길,주거지 도로,37.5306341,127.0870113,37.5307173,127.087167,,,,129729908,30,1,True,
,,37.5306341,127.0870113,37.5311985,127.0865933,,,,1193259450,,,,
,,37.5298551,127.0868678,37.528999,127.086765,,,,59140610,,1,True,
자양강변길,주거지 도로,37.5298551,127.0868678,37.5288144,127.0866144,,,,85960683,30,1,True,
,,37.5285068,127.0886343,37.5292155,127.0880937,,yes,,"[713332250, 713332251]",,,,
,,37.5285068,127.0886343,37.5281831,127.0889576,,yes,,"[713332249, 713332250]",,,,
,,37.5285068,127.0886343,37.5281414,127.0884608,,yes,,"[1193259460, 1193259461, 1193259462]",,,,
아차산로39길,주거지 도로,37.5378082,127.0787426,37.5377474,127.0787171,,,,175320263,,,,
아차산로39길,주거지 도로,37.5378082,127.0787426,37.5381412,127.0788822,,,,175320263,,,,
,,37.5378082,127.0787426,37.5381605,127.0773168,,,,842101772,,,,
,,37.5378082,127.0787426,37.5377472,127.0789974,,,,842101772,,,,
,주거지 도로,37.5395084,127.072503,37.5402879,127.0729148,,,,258866922,,,,
,,37.5395084,127.072503,37.5399207,127.0712534,,,,842101772,,,,
,주거지 도로,37.5395084,127.072503,37.539403,127.0724512,,,,258866922,,,,
,,37.5395084,127.072503,37.5389804,127.074195,,,,842101772,,,,
아차산로45길,주거지 도로,37.5371989,127.0812867,37.5371136,127.0812538,,,,175320265,,,,
,,37.5371989,127.0812867,37.5373349,127.0807187,,,,842101772,,,,
,,37.5371989,127.0812867,37.5370588,127.0818897,,,,842101772,,,,
아차산로45길,주거지 도로,37.5371989,127.0812867,37.5376674,127.0807978,,,,175320265,,,,
아차산로39길,주거지 도로,37.5387238,127.0751245,37.5389047,127.0751969,,,,175320264,,,,
아차산로39길,주거지 도로,37.5387238,127.0751245,37.5386851,127.075109,,,,175320264,,,,
,,37.5387238,127.0751245,37.5388567,127.0746431,,,,842101772,,,,
,,37.5387238,127.0751245,37.5385539,127.0757664,,,,842101772,,,,
,주거지 도로,37.5389804,127.074195,37.5389146,127.0741901,,,,367251094,20,,,
,주거지 도로,37.5389804,127.074195,37.5395531,127.0742373,,,,367251094,20,,,
,,37.5389804,127.074195,37.5388567,127.0746431,,,,842101772,,,,
,,37.5389804,127.074195,37.5395084,127.072503,,,,842101772,,,,
,,37.5381605,127.0773168,37.5382037,127.0771409,,,,842101772,,,,
,,37.5381605,127.0773168,37.5378082,127.0787426,,,,842101772,,,,
,,37.5381605,127.0773168,37.5381129,127.0772999,,,,1164427513,,,,
,,37.5398979,127.0709048,37.5400142,127.070962,,,,1194539945,,,,
,,37.5398979,127.0709048,37.5397841,127.0708489,,,,1194539945,,,,
아차산로,2차로,37.5398979,127.0709048,37.5399537,127.0707306,,,,1219896734,,5,True,
아차산로,주거지 도로,37.5385539,127.0757664,37.5385132,127.0757589,,,,367553849,,,,
,,37.5385539,127.0757664,37.5387238,127.0751245,,,,842101772,,,,
,,37.5385539,127.0757664,37.5382037,127.0771409,,,,842101772,,,,
아차산로,주거지 도로,37.5385539,127.0757664,37.5389693,127.0759434,,,,367553849,,,,
,,37.5399221,127.0704335,37.5400357,127.0704917,,,,1194539944,,,,
,,37.5399221,127.0704335,37.5398328,127.070379,,,,1194539944,,,,
아차산로,2차로,37.5399221,127.0704335,37.5398794,127.07056,,,,1219896733,,3,True,
아차산로,주거지 도로,37.5382037,127.0771409,37.538158,127.0771247,,,,175320262,,,,
아차산로,주거지 도로,37.5382037,127.0771409,37.5385253,127.0772548,,,,175320262,,,,
,,37.5382037,127.0771409,37.5385539,127.0757664,,,,842101772,,,,
,,37.5382037,127.0771409,37.5381605,127.0773168,,,,842101772,,,,
아차산로,2차로,37.5397841,127.0708489,37.5392802,127.0723671,,,,516723471,,3,True,
,,37.5397841,127.0708489,37.5398979,127.0709048,,,,1194539945,,,,
,,37.5397841,127.0708489,37.5396887,127.070802,,,,1194539945,,,,
아차산로,2차로,37.5400357,127.0704917,37.5400574,127.0704295,,,,516723479,50,3,True,
,,37.5400357,127.0704917,37.5401412,127.0705452,,,,1194539944,,,,
,,37.5400357,127.0704917,37.5399221,127.0704335,,,,1194539944,,,,
아차산로,2차로,37.538806,127.0746253,37.538861,127.074405,,,,516723478,,3,True,
,,37.538806,127.0746253,37.5386637,127.0745752,,,,1194540044,,,,
,,37.538806,127.0746253,37.5388567,127.0746431,,,,1194540044,,,,
,,37.5388567,127.0746431,37.5389804,127.074195,,,,842101772,,,,
,,37.5388567,127.0746431,37.5387238,127.0751245,,,,842101772,,,,
,,37.5388567,127.0746431,37.538806,127.0746253,,,,1194540044,,,,
아차산로,2차로,37.5386637,127.0745752,37.5385384,127.0750969,,,,516723471,,3,True,
,,37.5386637,127.0745752,37.5385611,127.0745392,,,,1194540044,,,,
,,37.5386637,127.0745752,37.538806,127.0746253,,,,1194540044,,,,
광나루로20길,주거지 도로,37.5469726,127.074838,37.5470224,127.0748591,,,,175320282,,,,
,,37.5469726,127.074838,37.5466252,127.0755227,,,,842101757,,,,
광나루로20길,주거지 도로,37.5469726,127.074838,37.5464244,127.0745433,,,,175320282,,,,
,,37.5469726,127.074838,37.5471232,127.0743071,,,,842101757,,,,
자양로29길,주거지 도로,37.5450112,127.0840784,37.5442489,127.0838038,,,,396852384,,,,
자양로29길,주거지 도로,37.5450112,127.0840784,37.5450934,127.0840954,,,,396852384,,,,
,,37.5450112,127.0840784,37.5449931,127.0844502,,,,842101757,,,,
,,37.5450112,127.0840784,37.545035,127.083772,,,,842101757,,,,
광나루로24길,주거지 도로,37.5462317,127.0762344,37.5463519,127.076223,,,,175320285,,,,
,,37.5462317,127.0762344,37.5461745,127.0764003,,,,842101757,,,,
,,37.5462317,127.0762344,37.5466252,127.0755227,,,,842101757,,,,
광나루로24길,주거지 도로,37.5462317,127.0762344,37.546067,127.0762802,,,,175320285,,,,
광나루로30길,주거지 도로,37.5451184,127.0824185,37.5452077,127.0824639,,,,175320286,,,,
광나루로30길,주거지 도로,37.5451184,127.0824185,37.5443571,127.0820314,,,,175320286,,,,
,,37.5451184,127.0824185,37.545035,127.083772,,,,842101757,,,,
,,37.5451184,127.0824185,37.5452674,127.0800769,,,,842101757,,,,
,주거지 도로,37.5452674,127.0800769,37.5453562,127.0800741,,,,396852399,,,,
,주거지 도로,37.5452674,127.0800769,37.5441623,127.0806843,,,,396852399,,,,
,,37.5452674,127.0800769,37.5451184,127.0824185,,,,842101757,,,,
,,37.5452674,127.0800769,37.5453814,127.0791595,,,,842101757,,,,
광나루로26길,주거지 도로,37.545564,127.0782553,37.5456571,127.0782751,,,,396852407,,,,
,,37.545564,127.0782553,37.5454725,127.0786659,,,,842101757,,,,
광나루로26길,주거지 도로,37.545564,127.0782553,37.5453592,127.0782075,,,,396852407,,,,
,,37.545564,127.0782553,37.5461745,127.0764003,,,,842101757,,,,
광나루로34길,주거지 도로,37.5449931,127.0844502,37.5450675,127.0844766,,,,175320303,,,,
,,37.5449931,127.0844502,37.5449536,127.0850165,,,,842101757,,,,
,,37.5449931,127.0844502,37.5450112,127.0840784,,,,842101757,,,,
광나루로34길,주거지 도로,37.5449931,127.0844502,37.5441654,127.0841471,,,,175320303,,,,
광나루로24길,주거지 도로,37.5453814,127.0791595,37.5454617,127.0791879,,,,396852400,,,,
,,37.5453814,127.0791595,37.5454725,127.0786659,,,,842101757,,,,
"['광나루로28길', '광나루로24길']",주거지 도로,37.5453814,127.0791595,37.5453592,127.0782075,,,,"[396852400, 396852404]",,,,
,,37.5453814,127.0791595,37.5452674,127.0800769,,,,842101757,,,,
광나루로32길,주거지 도로,37.545035,127.083772,37.5451288,127.0838085,,,,175320302,,,,
,,37.545035,127.083772,37.5450112,127.0840784,,,,842101757,,,,
"['광나루로32길', '자양로29길']",주거지 도로,37.545035,127.083772,37.5442489,127.0838038,,,,"[175320315, 175320302]",,,,
,,37.545035,127.083772,37.5451184,127.0824185,,,,842101757,,,,
광나루로22길,주거지 도로,37.5466252,127.0755227,37.5466844,127.0755679,,,,175320284,,,,
,,37.5466252,127.0755227,37.5462317,127.0762344,,,,842101757,,,,
,,37.5466252,127.0755227,37.5469726,127.074838,,,,842101757,,,,
광나루로22길,주거지 도로,37.5466252,127.0755227,37.5464825,127.0754091,,,,175320284,,,,
,,37.5385516,127.0835146,37.538434,127.0835321,,,,396852493,,,,
,,37.5385516,127.0835146,37.5394313,127.0833832,,,,396852493,,,,
,,37.5385516,127.0835146,37.538544,127.0833458,,,,1198651836,,,,
자양로,주도로,37.538544,127.0833458,37.5384166,127.0833616,,,,1198651835,,7,,
,,37.538544,127.0833458,37.5385516,127.0835146,,,,1198651836,,,,
,,37.538544,127.0833458,37.5385342,127.0831753,,,,1198651836,,,,
자양로,주도로,37.538544,127.0833458,37.5391611,127.0832694,,,,"[1198651835, 1206937719]",,"['7', '6']",,
,,37.5385342,127.0831753,37.5391544,127.0831142,,,,1038169058,,,,
,,37.5385342,127.0831753,37.5383693,127.0831932,,,,1038169058,,,,
